items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Net long-term capital gain reduced by net short-term capital loss,165.934168,0.746071,0.165531,4.604591,9.124965,2.576576,21.834631,16.600186,10.988709,2.036254,1.971401,17.631699,8.978249,25.943994,0.676464,0.461715,2.163481,19.116071,0.793031,0.523796,1.084458,0.627649,0.081448,4.436774,0.14489
"Net gain, noncapital assets",60.781902,0.237598,0.060755,3.096928,10.171138,0.889562,14.325868,7.639207,4.099451,0.90691,1.780042,1.769215,0.325618,0.542268,0.123621,2.922242,0.312272,8.412117,0.145616,0.066945,0.250822,0.108675,0.020856,0.319737,0.057374
"Dividends, domestic",103.22374333333335,0.16595666666666667,0.023683333333333334,6.096066666666666,1.4783133333333334,0.5564166666666667,4.596653333333334,8.007363333333334,7.179226666666667,1.2804166666666668,0.3089766666666667,3.755583333333334,2.3713100000000003,45.07209,1.0208166666666667,0.030733333333333338,0.9348633333333334,13.819676666666666,0.3619666666666667,0.3381733333333333,0.07098333333333334,0.0293,0.03971666666666667,0.02615,0.05109333333333333
"Dividends, foreign",83.111985,0.00462,0.000605,6.352928,0.81331,0.51052,23.33798,31.184308,1.823902,1.085986,0.557325,2.81929,0.975145,1.852066,0.000402,0.007099,1.76198,7.706716,0.372965,0.362117,0.048061,0.000269,0.015039,0.105266,0.000409
Other receipts,704.907365,4.48223,0.402222,11.663511,13.176869,4.877632,72.941402,87.604313,21.747612,33.130287,6.820792,62.951537,27.834953,169.476137,2.376231,3.351109,9.555208,74.850674,5.960352,5.256499,10.932121,4.18787,1.140755,8.915378,0.273387
Total deductions,17161.962585,35.126846,10.809176,227.04577,600.595967,449.689759,2483.156775,3259.473959,2201.736949,1933.113582,422.426985,854.30485,263.106426,1711.693899,14.668897,63.046985,415.287851,980.451092,207.907134,171.038893,234.801434,133.529074,12.021552,66.634933,27.001033
Cost of goods sold,9934.214723,15.736313,7.45216,121.05519,370.919994,348.760357,1614.116542,2534.35581,1842.70829,1414.197536,132.930382,156.372623,0.682115,1016.045587,0.000415,14.519716,125.754158,3.192235,88.756448,75.147293,23.299098,13.4633,2.418214,8.692929,15.824372
Compensation of officers,178.486231,0.919414,0.267674,2.744406,2.196105,14.0995,17.515156,10.444524,17.001675,11.311779,3.478897,8.626369,7.22721,7.252475,0.03027,0.690245,25.587944,8.82626,3.53695,3.127737,23.674112,21.981643,1.259096,0.928794,1.391268
Salaries and wages,1573.767178,2.407671,0.868809,12.535181,23.504699,23.849634,185.233948,140.209418,104.683744,199.038639,80.121958,141.530364,44.855669,141.663931,0.009531,8.508694,109.753769,129.230589,49.120748,42.300657,73.783683,39.303038,1.85066,17.696235,2.981646
Repairs,100.865907,0.927948,0.131242,1.58358,10.642922,1.783912,10.00218,10.999416,6.289077,10.660359,12.813787,10.957815,0.739527,1.253468,0.002303,1.61962,2.002092,6.159777,1.7918,0.683064,2.016209,0.873747,0.078609,1.094493,0.206032
Bad debts,93.693394,0.020407,0.016257,0.263262,2.599796,0.91753,6.506955,1.681366,2.266515,3.505988,0.666039,6.988294,0.811234,2.914267,0.000625,0.309079,0.765213,47.332231,0.379974,0.246548,3.343116,1.35494,0.037261,0.245226,0.051599
Rent paid on business property,238.74927,2.22959,0.188686,4.432105,4.112556,8.052457,20.403426,18.302213,15.753732,44.60488,20.719032,21.132777,3.275012,11.221866,0.005765,3.287685,13.594357,12.710491,3.760436,2.858507,8.289846,5.05624,0.319649,4.071571,0.970021
Taxes paid,326.439474,0.86562,0.209064,7.316051,20.053736,8.264309,33.056747,62.303641,20.730267,31.334786,14.065137,21.956389,4.820854,27.262056,0.072981,1.647256,13.676543,15.097193,11.370681,9.783236,8.361087,4.312887,0.651361,4.694368,0.811077
Interest paid,1463.312441,0.825726,0.201992,9.419654,30.113804,3.030799,170.762439,85.717361,22.869412,20.569735,9.953518,77.362131,128.766152,55.734542,13.071112,4.733071,9.973425,520.249708,4.254994,2.443159,6.005885,1.545454,0.314252,5.491091,0.294433
Charitable contributions,14.107351,0.042227,0.007093,0.179756,0.646632,0.281401,1.58828,3.844473,0.968679,1.188548,0.185123,0.808818,0.524484,0.872925,0.002783,0.043272,0.280544,1.488619,0.071134,0.050357,0.133672,0.079718,0.021697,0.059907,0.014655
Amortization,130.730771,0.139789,0.010246,2.606975,3.663667,0.544888,19.212927,15.541643,8.311476,3.007465,1.078913,30.712581,2.208703,11.619744,0.051992,0.464681,3.780701,9.14543,2.26279,1.606443,1.406976,0.518641,0.141871,0.447431,0.06056
Depreciation,403.026142,2.042701,0.273401,13.161315,32.904548,7.142696,81.791124,51.501516,22.242143,29.762307,20.761663,53.731127,2.530764,13.504901,0.007369,15.857012,6.441035,25.355767,4.260234,1.864978,4.204372,1.708499,0.412267,2.86049,0.502725
Depletion,14.719832,0.020753,0.026729,9.336592,0.336772,0.110971,0.931782,3.248404,0.397516,0.003143,0.026532,0.003644,0.009971,0.053674,0.000213,0.000606,0.053341,0.030491,0.096379,0.007579,0.0,0.0,0.000252,7.8e-05,0.00828
Advertising,188.615529,0.106631,0.02195,0.167953,0.575394,1.595047,23.199336,47.83783,20.880081,27.852914,1.788309,24.044228,1.679742,8.006098,0.000935,0.619276,3.097085,9.506017,1.746043,1.61925,1.289363,0.927594,0.192022,2.356246,0.201943
"Pension, profit sharing, stock, annuity",104.930391,0.115538,0.031932,1.045009,4.317986,1.638745,26.236624,14.65757,5.145208,5.704926,11.438314,5.667232,1.824261,8.882301,0.000461,0.20406,5.230216,4.585706,0.826496,0.700616,4.436013,3.828797,0.164613,0.356949,0.072051
Employee benefit programs,219.697228,0.393379,0.090384,2.913071,7.029792,5.388118,40.359561,30.056947,12.21991,16.966897,15.125023,18.957697,2.83515,14.860628,0.159756,1.040745,10.539534,16.584289,5.482201,4.693898,8.014717,4.045884,0.200831,1.740645,0.499641
Domestic production income share,21.057945,0.089767,0.005598,1.350776,1.020679,0.572439,5.835227,7.924146,0.975269,0.163231,0.007824,2.58369,0.013287,0.019507,0.003095,0.008369,0.229572,0.08547,0.01893,0.008135,0.003266,0.000219,0.007614,0.05119,0.005773
"Net loss, noncapital assets",17.408563,0.013787,0.025894,0.266958,1.924701,0.13807,2.608587,1.418693,0.499221,1.703899,0.139128,2.802894,0.256554,0.313596,0.001666,0.131252,0.484413,1.032952,0.09527,0.075855,0.214698,0.049502,0.006479,0.154041,0.003612
Other deductions,2138.140214,8.229585,0.980064,36.667937,84.032186,23.518886,223.795934,219.428989,97.794734,111.536551,97.127405,270.066179,60.045738,390.212332,1.247623,9.362347,84.043909,169.837867,30.075627,23.82158,66.325318,34.47897,3.944802,15.693248,3.101344
Total receipts less total deductions,1299.322422,3.427276,0.624951,49.574116,47.563089,19.989048,166.404819,254.819294,88.560037,87.769892,22.185112,111.967738,36.710104,132.105761,8.579198,4.965373,28.382626,120.647191,11.990779,8.413989,11.045004,4.178475,1.357049,6.943232,1.173411
Constructive taxable income from related foreign corporations,107.611343,0.017269,0.000312,4.361633,0.489786,0.393492,25.259333,43.398421,2.288575,2.154506,0.453925,4.392607,4.825439,5.389138,0.01309,0.002005,1.599852,9.223034,0.471326,0.464167,0.015686,0.00424,0.021412,0.891337,4e-06
Net income,1378.646924,3.427064,0.62382,53.858784,47.839883,20.302448,190.625985,297.691823,90.447025,89.484138,22.494894,115.800525,41.054863,123.973879,8.371241,4.95592,29.799195,122.459758,12.369154,8.804875,10.997523,4.137259,1.36327,7.825652,1.171334
Income subject to tax,1244.353722,2.46045,0.476424,49.143868,41.839176,17.383956,168.92578,282.339203,82.256334,83.799564,18.662796,94.790626,38.886875,111.564631,7.606677,3.541623,21.684479,117.449379,10.274884,7.701995,9.11545,3.099517,1.117475,7.064824,0.864293
Total income tax before credits,434.721557,0.721152,0.153183,17.356764,14.777875,5.664058,59.254963,99.18091,28.526071,29.046795,6.486158,33.372419,13.57776,39.433021,2.651427,1.254905,7.40923,41.072292,3.500271,2.590246,2.989134,1.042889,0.371745,2.474054,0.238674
Income tax,431.831684,0.715982,0.151907,17.159022,14.666696,5.621737,58.99513,98.645782,28.372369,28.960769,6.429557,33.094778,13.559452,38.798742,2.644033,1.210161,7.303561,40.991158,3.475333,2.582813,2.967027,1.038634,0.373692,2.45459,0.240324
Alternative minimum tax,2.732714,0.004972,0.001273,0.26302,0.104761,0.0328,0.208386,0.526853,0.159755,0.101208,0.07238,0.266541,0.012644,0.619261,0.004602,0.042925,0.091652,0.046734,0.025643,0.008169,0.018981,0.004402,0.00137,0.014525,0.001491
Foreign tax credit,86.178904,0.018109,0.000917,6.87865,0.251547,0.183365,14.601972,42.632033,1.225271,1.347196,0.510442,3.741127,1.984998,3.737179,0.266527,0.015296,1.193088,5.279548,0.324481,0.322088,0.011042,0.000171,0.032124,0.19862,0.000182
General business credit,15.703814,0.010894,0.002089,0.059236,1.02255,0.072986,3.139899,2.672044,0.399659,0.409942,0.149001,1.552722,0.149006,0.604691,0.001245,0.013993,0.253163,3.333224,0.147925,0.083301,0.04286,0.00545,0.001851,0.15916,0.007043
Prior year minimum tax credit,3.151427,0.00248,0.000951,0.265896,0.806789,0.022027,0.666204,0.238686,0.157019,0.038598,0.035788,0.139423,0.010585,0.575049,0.000117,0.034833,0.035498,0.039215,0.016146,0.014367,0.010023,0.009127,0.000534,0.008943,0.001564
Total income tax after credits,329.51341,0.689669,0.149226,10.152981,12.696989,5.385676,40.846891,53.629083,26.744122,27.251059,5.790928,27.939147,11.433171,34.507828,2.383538,1.190783,5.927481,32.268503,3.01172,2.170489,2.925209,1.028141,0.337237,2.10733,0.229885
