items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Total deductions,11398.968633,34.926309,8.310188,103.700202,337.33448,355.057446,1616.841693,1930.718548,1367.048688,1637.237525,271.356846,523.335345,283.655105,193.563805,1229.562134,39.207426,27.561955,276.419844,542.615147,135.100273,12.850652,209.474971,21.192364,186.019803,51.853489
Cost of goods sold,6371.577169,18.495552,5.352839,57.515635,194.060649,264.002821,1035.896302,1346.351927,1121.897085,1189.124704,81.110434,113.81024,7.718418,2.189144,639.683554,4.277623,6.033819,79.727968,9.272054,53.203847,1.719522,33.81959,4.571383,81.118398,20.565043
Compensation of officers,146.494782,0.735751,0.144517,1.234072,0.940199,10.532197,11.482211,7.879551,12.674548,11.131724,2.547274,4.629606,4.087197,9.790516,7.251747,2.795987,0.600271,19.117676,7.535828,2.704948,0.710887,22.508441,1.201969,1.952639,2.271532
Salaries and wages,1150.807611,2.319126,0.756962,6.040261,15.820176,18.888837,126.286491,106.389007,70.904558,165.744779,53.49454,85.45942,32.921981,45.475257,107.08314,5.4282,3.28158,71.257543,93.250973,27.419229,3.871746,62.832748,3.682243,34.14177,7.98433
Repairs,74.152234,0.724343,0.132825,0.824074,6.033925,1.390822,7.789665,9.42637,3.503832,8.874073,7.813492,6.958067,1.60387,0.924746,0.862584,1.167029,1.399626,1.650719,5.160049,1.744509,0.120185,2.018046,0.375563,2.625872,1.021525
Bad debts,99.14246,0.021074,0.007662,0.080531,2.270203,0.434461,8.199666,1.644763,2.275509,7.492612,1.005377,5.369615,12.907945,4.218523,2.021928,0.097705,0.13498,0.931565,45.161867,0.409078,0.241804,3.746224,0.049178,0.284898,0.128793
Rent paid on business property,191.917563,2.025042,0.134952,2.185897,3.28001,5.281426,16.73112,15.256848,12.183523,38.935029,15.87385,12.623101,3.570651,4.410613,9.154507,1.619824,2.241818,10.780863,11.624488,4.329549,0.87585,7.175378,1.085815,7.881427,2.61127
Taxes paid,241.404903,0.784992,0.234619,2.60931,12.384497,6.498169,22.404036,50.677151,13.615854,26.535828,10.074904,14.031239,5.092192,3.687362,21.727813,2.561402,0.791546,9.84979,12.502435,6.414814,0.422953,7.603681,1.258602,7.781129,1.816843
Interest paid,596.126042,0.689127,0.161547,5.347142,19.848656,3.029832,68.739235,50.466688,9.780781,17.137934,5.99505,33.722843,131.452266,54.356028,21.68202,3.298472,1.942864,4.226025,146.941331,2.844222,0.110867,3.513134,0.786932,6.398651,0.939859
Charitable contributions,10.673573,0.034062,0.004822,0.129576,0.282928,0.211714,1.065649,3.142598,0.784716,0.904624,0.133825,0.531203,0.568677,0.285543,0.756025,0.081957,0.010294,0.190435,1.143151,0.045891,0.007858,0.122931,0.02407,0.152173,0.05428
Amortization,77.342888,0.097782,0.009129,1.234458,2.177688,0.385709,9.533952,10.616821,5.198147,2.322059,0.738188,16.037204,2.396186,1.282582,8.488255,0.195252,0.192238,2.262193,9.837509,1.6647,0.115254,1.123527,0.118927,1.01403,0.299137
Depreciation,390.910491,1.995769,0.325857,6.258715,26.993225,6.365578,79.719055,52.342552,17.223903,33.062893,16.083913,48.627924,11.640942,4.352384,10.952063,2.138813,5.503767,6.165254,40.421468,4.485679,0.477638,5.458757,1.341355,7.39566,1.546108
Depletion,7.531949,0.008356,0.022448,3.919536,0.432819,0.052954,0.780829,1.769376,0.419221,0.009187,0.015339,0.001885,0.00962,0.001239,0.017634,0.018888,0.004049,0.008113,0.03819,1.1e-05,4.9e-05,0.0,0.000625,0.001556,9e-06
Advertising,141.763317,0.068282,0.020058,0.070928,0.419164,1.453133,19.269301,38.581004,14.97469,20.415119,1.137425,15.124354,4.925532,2.044826,3.963948,0.505907,0.246218,2.211328,7.550219,1.482261,0.927075,0.942514,0.422909,4.353768,0.650352
"Pension, profit sharing, stock, annuity",93.567628,0.062891,0.017732,0.558328,2.571329,1.102703,26.474007,16.902287,3.459394,5.535373,4.51927,5.008686,1.96192,1.556894,6.325713,0.237492,0.221939,3.591341,8.083804,0.558877,0.075158,3.623882,0.147077,0.748002,0.22283
Employee benefit programs,163.015018,0.386317,0.058176,1.152203,3.546273,3.848437,31.176081,24.783517,7.664955,14.491344,9.928501,11.969534,3.583995,3.214529,10.519481,0.560313,0.424813,6.594476,13.468189,2.736428,0.319934,7.732406,0.326269,3.362377,0.887873
Domestic production income share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Net loss, noncapital assets",14.261729,0.017489,0.00386,0.047413,1.70808,0.118468,1.913323,0.960228,0.539118,1.238265,0.067035,1.797957,2.968136,0.984693,0.435903,0.104835,0.09721,0.30411,0.179336,0.08871,0.014631,0.146343,0.033093,0.434306,0.03327
Other deductions,1449.017957,5.066036,0.873483,9.266132,41.697204,27.949863,151.204596,183.962658,65.602344,87.513026,48.994324,89.412742,54.627834,62.891994,325.465771,11.859895,3.615873,48.402913,113.83555,22.785379,2.125444,45.130352,6.224623,31.533938,8.147762
Total receipts less total deductions,639.150023,1.85305,0.32567,6.142354,22.19453,15.524859,70.628619,107.244424,36.304245,51.294941,10.130451,41.062118,57.333772,18.181661,55.030458,7.880474,1.551371,14.363711,91.235895,5.602457,0.964294,8.508345,1.585084,8.500225,2.196394
Constructive taxable income from related foreign corporations,54.012831,0.002928,0.0,0.899342,0.200559,0.011905,14.539375,24.221255,1.75439,0.627937,0.14718,2.480913,0.395742,1.739411,2.420091,0.019676,0.040857,0.612701,3.265199,0.110496,0.015331,0.010052,0.022036,0.223693,0.029383
Net income,676.337238,1.850763,0.323991,7.032252,22.301428,15.510858,84.179502,131.239569,37.96079,51.791314,10.257243,43.415793,54.943182,19.072426,51.703609,7.860429,1.59044,14.936926,89.169833,5.647487,0.969788,8.441367,1.603174,8.696227,2.209287
Income subject to tax,598.580647,1.181857,0.252119,5.742782,18.249619,12.955155,74.43005,119.571533,31.164557,49.628444,8.303155,34.58266,52.036752,18.032063,42.96388,5.653237,0.786651,11.297093,86.216714,4.755799,0.785529,6.274599,1.096141,7.500248,1.782567
Total income tax before credits,208.260143,0.325242,0.074251,2.055405,6.501667,4.197012,26.292407,42.155238,10.652104,16.74569,2.904137,12.056238,18.127876,6.293881,15.575537,1.733502,0.249282,3.733216,30.100143,1.5855,0.26387,2.051326,0.348361,2.564195,0.513027
Income tax,206.002333,0.322142,0.073943,1.98617,6.3806,4.166476,25.83808,41.738089,10.518507,16.739545,2.812673,12.032467,18.100605,6.273114,14.852914,1.709148,0.243269,3.704447,30.06797,1.567016,0.26348,2.049415,0.344389,2.54925,0.512039
Alternative minimum tax,2.327771,0.00259,0.000291,0.067239,0.117182,0.016618,0.540885,0.427437,0.133781,0.018044,0.091415,0.020458,0.017144,0.014811,0.749045,0.009156,0.004291,0.021205,0.034387,0.02069,0.000492,0.001693,0.002171,0.010312,0.000985
Foreign tax credit,41.959475,0.003075,0.000181,0.928046,0.176663,0.017102,10.430865,18.596015,0.907729,0.381311,0.113056,2.686335,0.183879,1.535875,1.122689,0.014184,0.001911,0.417743,3.488187,0.1186,0.013982,0.005799,0.043182,0.457093,0.030864
General business credit,8.462456,0.002652,0.001148,0.049386,0.254615,0.016181,1.984541,1.083188,0.185624,0.187311,0.028911,1.45313,0.991163,0.052015,0.377481,0.018755,0.001493,0.124617,1.322087,0.038914,0.000807,0.026265,0.003871,0.230807,0.003215
Prior year minimum tax credit,1.969056,0.008498,0.00029,0.029518,0.042575,0.055402,0.343988,0.161266,0.149825,0.034786,0.023859,0.16427,0.216374,0.001551,0.267119,0.008417,0.006986,0.032459,0.340336,0.00975,0.000874,0.010458,0.008252,0.049132,0.000704
Total income tax after credits,152.404175,0.31029,0.072244,0.978834,5.294769,4.080325,13.119042,21.198937,9.377584,16.120055,2.714563,7.747745,16.631416,4.37881,13.622824,1.6905,0.238378,3.155426,24.687388,1.37602,0.248207,2.003263,0.293056,1.737125,0.478084
