items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Net long-term capital gain reduced by net short-term capital loss,87.531207,0.715694,0.181261,2.498382,3.587114,1.577831,9.485009,9.620059,3.61704,6.2947,1.016039,5.420585,2.846486,3.033713,13.918555,5.030621,0.404132,2.116369,12.15955,0.454387,0.073812,0.94025,0.218147,1.614909,0.205777
"Net gain, noncapital assets",54.028511,0.297155,0.097314,1.638867,4.956854,0.803987,10.953043,4.364851,2.611115,1.827017,1.114029,2.607364,5.860974,0.300715,1.108131,0.511792,1.317169,0.405006,11.985607,0.347864,0.005597,0.20939,0.047187,0.476725,0.140125
"Dividends, domestic",60.28593333333333,0.11635,0.023553333333333336,1.1279633333333334,0.75826,0.24844333333333335,2.2411133333333333,4.8242666666666665,4.497873333333334,0.25333333333333335,0.17973,3.8262833333333335,1.8157433333333333,3.5985533333333337,27.43692,0.9715966666666667,0.011103333333333335,0.34503,7.42285,0.11211666666666667,0.012533333333333334,0.09135666666666667,0.03679,0.17178666666666667,0.10641666666666667
"Dividends, foreign",54.62388,0.156474,7.7e-05,0.663608,0.799487,0.024287,9.452471,23.162595,3.16177,0.959908,0.144457,7.407077,0.373121,0.761475,2.721462,0.036341,0.038122,0.321703,3.072101,0.391092,0.0,0.047473,0.062348,0.361494,0.069115
Other receipts,521.93416,3.767598,0.285509,6.22909,11.460745,7.123445,54.087499,66.719825,21.235102,28.132407,4.949583,27.796481,22.472727,32.130347,126.405979,5.00278,0.769849,7.917634,67.394554,5.246583,0.333504,5.802049,2.04545,11.143688,1.543914
Total deductions,13290.510221,42.680137,9.329804,142.474544,316.206185,399.393766,2094.771959,2348.002464,1732.025798,1738.978502,283.485647,577.403084,350.776513,248.295439,1434.348743,44.273878,34.909574,287.778181,582.799143,164.006603,13.71206,196.512932,21.127033,172.757536,49.662369
Cost of goods sold,7662.485866,23.560233,5.955181,81.153459,167.184228,296.624079,1382.195631,1749.395226,1440.186627,1271.621558,97.462458,105.872704,8.429597,2.696169,748.039165,4.621121,7.974605,85.017192,5.405613,75.086686,2.076489,20.986711,4.528408,55.076288,21.1576
Compensation of officers,166.195916,0.786052,0.182748,1.585959,1.048702,11.927419,14.650599,8.446831,15.003393,11.525741,2.813099,5.957448,3.968322,11.742443,7.249632,3.330409,0.57405,20.445258,9.795862,2.790465,0.671965,25.592739,1.296382,2.372243,2.361216
Salaries and wages,1280.831534,2.804798,0.833058,7.255364,15.677151,21.854187,151.294135,112.460062,85.683547,178.05922,54.479577,98.474346,35.821531,55.119374,126.533797,7.689658,4.967628,74.599419,100.550588,31.473266,4.403954,60.628646,3.595979,38.965051,7.535882
Repairs,78.586688,0.867959,0.14362,1.150655,6.075043,1.528905,10.141746,9.983159,4.475553,9.184145,7.151926,6.7028,1.672194,1.033934,1.078124,1.261032,1.557468,1.487154,5.465106,1.568806,0.139154,1.784901,0.338023,2.872515,0.91792
Bad debts,92.763329,0.017172,0.009648,0.09832,1.482339,0.592321,7.745042,1.641886,2.391047,3.150231,0.561199,5.173753,12.836783,3.827273,1.958553,0.111838,0.16628,0.693964,46.410694,0.372622,0.283665,2.737404,0.025668,0.353621,0.119338
Rent paid on business property,206.710064,2.299719,0.203066,2.441953,3.008368,6.3209,19.158583,16.215496,14.120122,43.96117,15.419365,15.380277,3.847734,4.968427,9.211918,1.879713,2.638121,10.914075,10.757559,3.473733,0.879439,7.182236,0.928461,8.822036,2.630194
Taxes paid,271.090884,0.838786,0.24411,3.90358,12.131324,7.585654,27.29207,55.041341,16.426022,29.697976,11.609085,16.606036,5.578045,4.159714,23.633218,3.058183,1.076367,10.580219,13.966308,7.626996,0.465431,7.392791,1.261467,9.086367,1.774186
Interest paid,732.181921,0.772571,0.162855,6.258303,19.264268,3.522297,81.331145,52.317844,12.533027,13.786863,5.466615,35.294859,190.111504,83.762507,24.245583,3.032548,2.197747,4.526722,176.391985,2.984821,0.112403,3.023481,0.745064,6.541909,0.534071
Charitable contributions,11.443099,0.045954,0.007192,0.08538,0.283628,0.260092,1.144252,3.549771,0.760443,1.018299,0.145079,0.789907,0.381494,0.330731,0.737871,0.09057,0.0153,0.209284,1.059954,0.062849,0.005808,0.168743,0.023032,0.218072,0.043364
Amortization,89.476619,0.067878,0.008732,1.536055,2.251398,0.354838,13.892317,11.127666,5.867114,2.483256,0.673242,22.228055,2.253625,1.574077,10.036012,0.197706,0.321268,2.452793,7.583489,1.749384,0.084254,1.126895,0.126824,1.069719,0.372507
Depreciation,412.076273,2.345366,0.353703,8.718727,29.331455,6.707221,95.227341,54.454585,19.616746,33.559473,15.332643,44.942119,11.747073,4.567851,12.098088,2.26728,6.790297,5.927043,37.730706,4.497363,0.519849,4.986058,1.255149,7.815729,1.275212
Depletion,9.218322,0.006215,0.0,5.490364,0.226997,0.065187,0.951819,1.81772,0.436565,0.007668,0.013177,0.00321,0.002602,0.023889,0.040121,0.018636,0.001713,0.021251,0.02942,0.042167,0.0,5.3e-05,0.000597,0.0,1.4e-05
Advertising,156.280653,0.092657,0.021986,0.105487,0.380285,1.645119,22.412683,37.692002,15.421262,24.491418,1.02589,17.395922,5.69252,2.697921,5.279542,0.648496,0.295701,2.213112,9.112297,1.806717,1.004944,1.164384,0.540548,4.545191,0.589475
"Pension, profit sharing, stock, annuity",107.002744,0.08568,0.019983,1.170065,4.179935,1.274119,33.845817,16.974589,4.649592,5.772964,4.303544,6.177482,2.016206,1.794742,7.263262,0.215724,0.112546,3.841956,7.679446,0.700208,0.088747,3.801885,0.166285,0.653318,0.213843
Employee benefit programs,194.130339,0.403936,0.061702,1.710581,3.939696,4.273681,39.095671,23.974391,9.634374,15.414316,10.007601,13.493793,3.84407,3.866541,25.204356,0.614761,0.512675,6.719148,14.389016,4.365673,0.383106,7.083755,0.305004,3.665186,0.874112
Domestic production income share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Net loss, noncapital assets",13.566949,0.047048,0.001212,0.242366,0.776984,0.118246,2.112567,1.803531,0.384081,1.144468,0.147919,2.057029,1.740004,1.042904,0.345134,0.125564,0.119551,0.391883,0.332553,0.113645,0.009169,0.133059,0.04742,0.295271,0.028627
Other deductions,1806.469021,7.638112,1.108324,19.567925,48.964383,34.739502,192.278362,191.106368,84.436283,94.099736,56.873226,180.853344,60.833208,65.086942,431.394369,15.11064,5.450088,57.737706,136.138548,25.291201,2.583682,48.719193,5.94272,30.403628,9.234808
Total receipts less total deductions,922.917554,3.218644,0.72363,17.636133,17.298067,23.065128,99.538586,178.836962,63.400989,71.089621,14.933413,63.595048,56.544075,26.416403,97.731248,10.555457,2.632166,18.456741,116.890859,7.637604,1.594818,9.608688,1.539953,11.355595,2.516618
Constructive taxable income from related foreign corporations,78.598938,0.007079,0.0,0.496355,0.712116,0.027658,19.890173,34.125212,3.741424,1.423009,0.72666,4.387507,0.791206,1.562593,4.109178,0.058783,0.046896,0.59238,4.894422,0.223889,0.0,0.104646,0.006707,0.401268,0.035837
Net income,982.817207,3.216419,0.721902,18.085159,17.829846,23.059907,117.744077,212.023983,66.45257,72.133421,15.545787,67.433172,54.416514,27.142706,98.857533,10.572095,2.61917,18.981304,115.176905,7.747503,1.578132,9.515721,1.537861,11.714615,2.537724
Income subject to tax,856.36467,2.136668,0.561378,13.765473,13.057854,19.666272,96.145981,196.720784,58.287853,67.610217,13.765995,50.399944,49.401712,23.864303,84.370033,7.839288,1.368374,13.676643,110.405393,5.612318,1.390289,7.380723,1.195966,10.203767,1.978387
Total income tax before credits,298.95772,0.640621,0.178526,5.010752,4.707295,6.511001,33.862426,69.126878,20.129755,22.565389,4.73861,17.775767,17.210199,8.373592,30.675933,2.481837,0.47965,4.594657,38.620794,1.873617,0.469241,2.543413,0.393046,3.483719,0.567425
Income tax,295.802828,0.635165,0.177318,4.791413,4.563358,6.487869,33.425575,68.761062,19.988551,22.668535,4.723494,17.579914,17.103859,8.31737,29.398856,2.450419,0.454086,4.532209,38.533952,1.86731,0.468076,2.532931,0.384999,3.466565,0.563463
Alternative minimum tax,3.350463,0.005368,0.001198,0.218442,0.121372,0.029137,0.428671,0.359679,0.145984,0.147649,0.018104,0.196231,0.055008,0.055414,1.313287,0.026343,0.025387,0.060061,0.068713,0.021711,0.001165,0.016319,0.007757,0.015928,0.004081
Foreign tax credit,56.871305,0.011275,0.000284,1.434105,0.029961,0.021516,9.708957,27.799032,2.238125,0.760226,0.197531,2.757521,0.321093,1.660101,3.161679,0.013542,0.007654,0.469152,4.733808,0.244487,0.007245,0.016417,0.049734,0.695672,0.03601
General business credit,10.72107,0.008148,0.000323,0.065538,0.072754,0.02212,2.625256,1.666963,0.282026,0.220002,0.043412,0.925921,1.329296,0.069578,0.671825,0.016013,0.003066,0.151252,2.074283,0.065913,0.001312,0.035439,0.001971,0.347831,0.006687
Prior year minimum tax credit,3.733425,0.003213,0.000365,0.120565,0.044663,0.031558,0.734083,0.700215,0.354468,0.041368,0.058386,0.027393,0.035613,0.011188,1.377414,0.024114,0.008697,0.016649,0.072494,0.01329,0.000856,0.01731,0.009518,0.022089,0.002856
Total income tax after credits,223.846729,0.617786,0.177448,3.384685,3.984465,6.350205,20.38465,37.821993,17.250017,21.539658,4.375084,14.060871,15.363478,6.160934,25.149335,2.426147,0.459241,3.956542,31.365971,1.461121,0.459828,2.474072,0.331823,2.341204,0.521871
