items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
"Dividends, domestic",81.23227,0.12689,0.02869333333333333,5.942410000000001,0.5284966666666667,0.25058,4.350343333333333,17.34216,6.907016666666667,0.53842,0.14991666666666667,2.35592,8.454386666666666,0.9734433333333333,20.164433333333335,0.6220366666666667,0.018703333333333332,0.49845,10.106520000000002,0.13778333333333334,0.007410000000000001,0.04201666666666667,0.053540000000000004,0.20459333333333335,0.08083
"Dividends, foreign",88.10355,0.001863,0.000131,7.526265,0.67497,0.089721,16.27914,47.432549,2.306992,1.321202,0.443722,2.918914,0.544638,0.969306,1.928577,0.020712,0.006357,0.772003,2.59829,0.382511,0.020184,0.054456,0.011837,1.736497,0.061963
Other receipts,569.894824,6.015198,0.335643,11.980094,10.894819,3.967377,60.447189,88.485016,20.53942,41.888785,5.424193,61.48924,13.267691,12.642152,95.251312,4.144153,1.259205,10.192618,83.977788,5.59836,0.293257,11.731012,1.944599,14.478687,1.758193
Total deductions,14666.210694,30.469517,13.348684,272.348961,418.319484,370.584906,2030.708336,3526.586693,1929.847349,1744.477979,375.28868,777.593032,201.374246,92.176973,1066.066012,32.153211,27.680109,420.767507,616.960868,193.716969,20.01193,236.042893,24.535316,181.264251,49.513744
Cost of goods sold,8980.334186,11.007227,10.03503,147.546554,254.078241,288.698586,1299.633501,2828.931883,1611.598593,1263.266207,127.679227,144.507142,0.606869,1.069052,638.003445,0.896578,6.203443,141.268466,5.189766,85.843731,2.45049,26.167922,5.219447,60.524295,19.818812
Compensation of officers,149.863318,0.808738,0.267142,2.791899,1.256307,11.948274,15.481548,9.815913,14.80487,8.789922,3.018619,6.850636,2.212065,4.848763,5.000198,2.286025,0.505485,24.903665,4.530278,2.874554,0.633858,20.752712,1.184859,2.144482,2.143871
Salaries and wages,1335.665284,1.841315,0.895388,12.59529,15.707605,17.953635,168.993028,131.108745,96.190836,177.232803,67.875995,129.101911,18.952864,21.042631,99.888273,6.498072,4.030935,104.364897,91.783004,36.629677,6.586392,74.45629,4.605924,39.25106,8.039775
Repairs,92.361085,0.8864,0.150621,1.713328,6.898221,1.210534,10.575651,10.720385,6.520492,11.550219,12.155681,10.012517,1.029175,0.484944,0.888664,1.039046,0.528989,2.176187,5.021062,1.716157,0.210897,2.105526,0.343241,2.927222,1.494732
Bad debts,119.030688,0.012329,0.004543,0.148696,1.695806,0.791206,8.555827,1.453616,2.53985,3.956429,0.647456,6.528969,18.927947,0.980974,2.105335,0.671816,0.105472,0.96667,62.9185,0.458293,0.586743,4.374263,0.046516,0.37846,0.155008
Rent paid on business property,206.642063,2.491672,0.177431,5.407299,2.949026,6.639884,18.530101,17.189095,14.485569,40.192958,16.75391,16.326201,1.965851,1.887947,6.979324,2.980363,2.075661,12.711484,10.040638,3.283924,1.314891,8.184004,1.22677,10.605708,2.229018
Taxes paid,261.81007,0.645522,0.200824,6.420149,13.44199,5.481376,22.879637,55.673522,17.269356,27.632384,12.42259,19.998314,3.342814,2.937197,18.619974,2.238113,0.763775,13.60027,12.306663,5.46927,0.61382,7.83493,1.994183,8.455907,1.492614
Interest paid,724.86445,0.633706,0.182474,9.608781,19.105828,2.117879,136.063721,67.992523,17.613425,18.035577,7.936035,49.235143,89.786061,12.760946,18.666426,2.621277,1.579961,8.287492,230.399861,3.83371,0.587429,6.212919,0.802726,7.550775,0.768167
Charitable contributions,12.072083,0.075054,0.004698,0.24649,0.290046,0.228197,1.391692,4.586923,0.69916,1.174477,0.203013,0.531257,0.20552,0.133887,0.436697,0.087708,0.014047,0.241579,1.035392,0.068459,0.010944,0.143915,0.036935,0.192534,0.030863
Amortization,104.245344,0.131469,0.015734,3.09752,6.801907,0.508494,18.629958,14.798669,4.765396,2.886341,0.796448,29.292851,1.398566,1.396793,5.986789,0.244528,0.386526,3.981861,2.870542,2.457033,0.204127,1.484523,0.294093,1.361242,0.437001
Depreciation,411.512242,2.559457,0.35639,20.686168,31.640614,6.801321,65.436663,56.772707,21.948884,37.384329,23.115829,65.947752,4.447002,1.744387,8.217684,1.727015,5.841036,7.746598,28.140267,4.565716,0.66998,5.444931,1.338947,7.668955,1.296433
Depletion,15.920469,0.014756,0.019782,10.172141,0.194856,0.097356,0.893728,3.472854,0.717009,0.001884,0.018165,0.00327,9.5e-05,0.002875,0.101289,0.021207,0.000413,0.063989,0.062748,0.031553,0.0,0.00013,0.001367,0.000122,0.001461
Advertising,152.981809,0.07596,0.017333,0.215542,0.351155,0.937645,15.530175,44.678886,12.587468,22.472497,1.417754,21.782317,4.861867,1.430244,5.062639,0.343303,0.469281,3.164585,7.152289,1.898094,1.67137,1.036801,0.659258,4.630493,0.526655
"Pension, profit sharing, stock, annuity",99.8838,0.058025,0.024757,1.867816,3.172013,1.33012,19.954866,24.776172,4.859674,5.978376,5.142643,5.967663,1.425881,0.986615,5.187045,0.272586,0.062778,5.166826,6.943708,0.827791,0.084772,4.426148,0.216495,0.896281,0.254301
Employee benefit programs,190.657251,0.333591,0.111703,3.000827,4.576204,4.705081,38.217461,29.078597,11.652227,14.939893,12.85837,16.257132,2.23346,1.481824,9.170129,0.739756,0.382793,10.350116,10.777317,4.625036,0.599116,8.823953,0.362629,4.341702,1.022889
Domestic production income share,18.373801,0.093106,0.004812,1.284948,0.606208,0.48231,5.708649,6.420371,0.810815,0.185114,0.00649,2.228347,0.032911,0.018161,0.00508,0.001632,0.018902,0.28026,0.075457,0.014709,0.004442,0.007413,0.003947,0.060636,0.016638
"Net loss, noncapital assets",15.524882,0.043283,0.004878,0.552116,1.125378,0.081241,1.478312,2.156335,0.725121,1.196382,0.094828,2.990056,1.19694,0.490168,0.236237,0.109495,0.075894,0.555879,1.348968,0.088968,0.046276,0.143334,0.064061,0.606221,0.019513
Other deductions,1774.467869,8.757906,0.875145,44.993395,54.42808,20.571769,182.753814,216.959497,90.058605,107.602189,83.145628,250.031553,48.748357,38.479564,241.510784,9.374691,4.634716,80.936683,136.364408,39.030294,3.736383,64.443179,6.133918,29.668157,9.765991
Total receipts less total deductions,968.540365,2.534522,0.557944,47.508174,21.151796,14.113854,127.568808,236.80636,67.481336,64.923797,18.252114,77.062143,30.46778,20.787989,74.194507,7.45416,2.434866,28.057683,80.520186,10.009851,2.437324,10.38687,2.04907,12.078215,2.690298
Constructive taxable income from related foreign corporations,130.320139,0.001659,6.1e-05,4.579923,0.726515,0.253999,45.007747,57.729191,2.618104,2.395424,0.342322,4.346338,0.838661,1.304725,1.225466,0.014019,0.019031,0.953356,5.065592,0.684734,0.005338,0.012111,0.044024,2.08195,0.056436
Net income,1078.770113,2.523468,0.55529,52.056006,21.801537,14.307408,171.907061,294.176027,69.842188,67.084656,18.533147,81.027649,29.780838,21.950082,66.007165,7.383047,2.435834,28.896839,79.315189,10.653313,2.403505,10.283688,2.079527,14.150489,2.738815
Income subject to tax,970.344377,1.687439,0.388921,47.32104,18.439528,12.100383,155.239772,280.694839,61.737513,63.319592,17.202105,65.291721,25.001703,20.821029,59.731328,5.027222,1.870721,21.308279,69.890036,9.46686,2.164392,8.479716,1.67905,12.992885,2.383157
Total income tax before credits,338.542215,0.460811,0.12177,16.767804,6.532672,3.881782,54.366951,98.153247,21.365858,21.901725,5.94815,22.977466,8.765694,7.25972,21.239395,1.649288,0.645238,7.294715,24.458034,3.203304,0.746905,2.897145,0.566892,4.471926,0.734467
Income tax,336.400248,0.456767,0.120719,16.515207,6.446683,3.82774,54.103574,98.041812,21.233228,21.853038,5.931221,22.788911,8.68336,7.224102,20.751898,1.553648,0.637083,7.196881,24.34374,3.194204,0.743154,2.88032,0.561209,4.455058,0.731711
Alternative minimum tax,1.953374,0.003595,0.001048,0.232397,0.085261,0.026524,0.232339,0.105632,0.140181,0.050737,0.031207,0.179811,0.037869,0.030306,0.480031,0.073206,0.007748,0.084296,0.095912,0.010659,0.001939,0.016357,0.004267,0.014773,0.002623
Foreign tax credit,98.804978,0.002469,0.001432,6.781627,0.223298,0.159036,18.013069,55.510999,1.497187,1.437086,0.361665,4.788392,0.468109,0.581033,1.794443,0.018802,0.061069,0.668941,4.33587,0.400381,0.00618,0.015286,0.026222,1.605466,0.043031
General business credit,10.9482,0.006769,0.003802,0.070464,0.19753,0.0539,3.003694,2.025487,0.428525,0.40518,0.121687,0.904213,0.256977,0.037978,0.228049,0.010131,0.018327,0.261394,2.239016,0.100109,0.002344,0.056284,0.003649,0.477169,0.011182
Prior year minimum tax credit,1.844845,0.001333,0.002595,0.348308,0.144211,0.017111,0.390345,0.153436,0.145519,0.01183,0.017913,0.305815,0.011285,0.010054,0.166767,0.008697,0.004313,0.017222,0.027367,0.012842,0.000112,0.006258,0.000508,0.038022,0.000522
Total income tax after credits,226.791999,0.45024,0.113941,9.567405,5.967632,3.651734,32.959842,40.463322,19.294612,20.046134,5.446886,16.979046,8.025062,6.630655,19.049571,1.611658,0.561528,6.347158,17.709924,2.689972,0.738269,2.819317,0.536512,2.35127,0.679732
