items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Net long-term capital gain reduced by net short-term capital loss,89.184363,0.590057,0.133031,4.30606,0.448865,0.998547,9.763351,12.525312,5.609623,1.487575,0.698124,3.317414,1.282797,2.490033,13.666508,3.485434,0.266857,2.272025,22.432853,0.684346,0.032923,0.688836,0.163057,0.708076,0.17258
"Net gain, noncapital assets",46.627912,0.253288,0.031172,2.032829,0.403208,0.78367,8.968483,6.846832,2.001279,0.946425,6.204412,0.452696,3.199312,1.079983,0.290426,1.293841,0.690835,0.304509,9.303489,0.303542,0.024294,0.277856,0.056782,0.601775,0.105149
"Dividends, domestic",50.59390333333334,0.12461,0.013103333333333333,0.5077133333333333,0.12047666666666668,0.15106,3.28986,4.10301,11.446626666666667,0.7651533333333334,0.31626333333333334,3.0513166666666667,0.7078166666666668,1.8258800000000002,16.597810000000003,0.8899866666666667,0.009130000000000001,0.43460333333333334,5.483513333333334,0.13887,0.009263333333333333,0.08484666666666667,0.05404333333333334,0.05250666666666667,0.3259433333333333
"Dividends, foreign",90.293037,0.006298,0.001464,9.895013,0.040272,0.123542,18.40802,33.746996,2.852915,2.874813,0.420651,3.394636,0.518516,2.327812,2.94102,0.066161,0.013409,1.581198,7.646301,0.501189,0.010863,0.063542,0.021414,2.697011,0.13959
Other receipts,642.16461,8.513223,0.248127,10.136298,6.769376,3.754797,58.029579,100.680718,23.084588,31.926719,8.797739,63.374061,13.659299,26.643394,117.809493,2.525546,0.687062,10.456513,121.558564,5.293665,0.304094,10.276399,1.983042,12.018799,2.520926
Total deductions,15673.100431,36.498248,15.727769,239.918908,167.876048,240.2091,2260.36802,3832.509563,2331.044442,1945.863169,374.346557,567.142679,177.444025,175.273716,1441.420546,34.01177,23.188913,471.807898,615.414553,207.476229,30.340992,239.486177,23.453418,164.933937,54.997561
Cost of goods sold,9804.277693,13.438511,12.050382,141.470416,98.70191,182.914221,1490.018206,3066.538846,1933.185305,1419.507479,109.662828,145.9903,0.71143,17.059726,812.090454,0.571789,5.531936,151.539755,3.015047,85.422567,3.03675,24.567188,3.380804,60.83226,23.039581
Compensation of officers,141.669638,0.966927,0.229079,1.819392,0.666114,7.603138,15.606431,9.720275,15.324175,9.581342,3.028411,6.311855,2.605457,4.976097,4.821108,1.614004,0.763601,18.898574,7.009637,2.845351,0.840668,21.021678,1.253895,2.152362,1.996441
Salaries and wages,1442.488639,2.024643,1.012068,9.811954,6.66614,12.697969,180.245492,141.24089,121.532303,198.758602,66.253892,101.553286,26.608708,38.477222,99.024798,9.002258,3.096992,124.043169,125.350362,41.004269,10.303482,77.953504,4.544533,32.718279,8.531129
Repairs,91.037877,1.001649,0.176672,0.946092,3.293997,0.978449,11.057886,11.480287,7.033781,11.926476,13.333202,5.674351,1.450806,0.731775,1.479673,1.054217,1.011585,2.537288,7.306754,1.93505,0.348241,2.147282,0.389329,2.587582,1.152248
Bad debts,140.432245,0.042472,0.020617,0.21991,0.972515,0.367467,6.556778,3.027045,2.285176,2.966323,0.699459,3.738754,17.150823,2.251768,3.308027,0.472833,0.083518,0.994867,86.432975,0.432568,1.096945,6.747705,0.051057,0.327126,0.181525
Rent paid on business property,206.102219,2.634541,0.125911,4.072391,0.624974,4.211844,18.198939,18.67458,16.860425,43.377675,15.359486,10.737569,2.804559,3.084155,7.327573,1.477085,1.381347,13.071674,12.07195,3.860053,1.646818,9.295914,0.92829,11.555781,2.714515
Taxes paid,284.324957,0.802832,0.242948,5.488232,5.368998,4.849728,29.362362,64.842635,20.693718,32.584902,11.469923,14.207592,5.295626,4.095636,20.681343,2.567126,0.588338,15.992699,13.924519,10.012828,1.041769,8.953057,2.554691,6.8094,1.841779
Interest paid,481.755717,0.65537,0.089153,7.984203,9.002603,1.243836,88.299042,75.90175,15.680117,16.154052,6.738,25.585598,36.492122,30.631893,22.53732,3.07424,1.318625,7.874438,113.51811,5.257081,0.409066,5.106272,1.059594,4.956526,1.08308
Charitable contributions,14.555473,0.048724,0.005178,0.175019,0.137793,0.137607,1.606353,4.586358,0.913611,2.195833,0.168125,0.638367,0.272282,0.255541,0.751239,0.067223,0.008541,0.28905,1.6582,0.091521,0.050282,0.157349,0.033053,0.267694,0.039549
Amortization,128.364333,0.120302,0.006638,3.544889,1.442635,0.459296,22.030128,19.508417,9.033869,2.997017,0.905619,31.005646,2.830684,2.173086,12.224796,0.27236,0.403769,4.768643,7.938131,2.714127,0.355168,1.676548,0.261052,1.080562,0.601487
Depreciation,438.952878,3.268689,0.333808,19.605182,18.635945,4.854632,88.909974,70.893699,31.898087,43.57213,24.848557,41.134089,7.676481,3.470479,10.15797,2.124745,4.45467,9.670023,31.180001,5.86388,1.353597,5.319837,1.384687,6.871891,1.450399
Depletion,18.523189,0.014873,0.01254,10.595061,0.156566,0.077696,0.595355,5.057973,0.808542,0.003323,0.036936,0.000211,5.3e-05,0.009577,0.072729,0.030547,0.001443,0.005152,0.570942,0.45644,0.000129,0.0,0.001754,6.7e-05,0.004317
Advertising,167.55484,0.072659,0.022494,0.121292,0.224018,0.857815,21.255126,43.513042,17.675468,24.132977,1.357595,18.088195,5.302059,1.910277,6.722473,0.392479,0.516452,4.150438,10.830742,2.221787,2.747998,0.961547,0.608976,3.274302,0.588857
"Pension, profit sharing, stock, annuity",106.328672,0.060092,0.02175,1.247417,1.702926,0.730865,27.050547,23.668682,5.96249,6.358762,6.032275,4.546609,1.827606,1.755574,7.235934,0.138758,0.053582,5.652178,5.027419,0.869626,0.142152,4.888103,0.32764,0.788918,0.235207
Employee benefit programs,206.877928,0.37968,0.111609,2.947089,1.866659,3.183181,41.372085,29.021599,14.896046,19.37501,14.024405,13.705324,2.932894,2.237257,11.720267,0.669424,0.317418,13.095836,15.371238,5.730138,0.950842,8.603127,0.411707,3.027642,0.923158
Domestic production activities deduction,27.387814,0.157771,0.008875,1.271337,0.133689,0.335961,9.210322,9.197473,1.26041,0.448196,0.01829,4.112428,0.144391,0.047457,0.032082,0.005548,0.047474,0.581647,0.15568,0.02705,0.031355,0.014916,0.009327,0.119758,0.01499
"Net loss, noncapital assets",15.711519,0.025778,0.002974,0.110352,0.476506,0.048836,1.836467,1.625818,0.969458,1.558512,0.081581,1.369847,1.949122,0.617249,0.679338,0.092401,0.057944,0.65167,2.429413,0.139313,0.043433,0.230719,0.060897,0.56101,0.073402
Other deductions,1956.7548,10.782736,1.255074,28.488682,17.802062,14.656559,207.156527,234.010186,115.031461,110.364558,100.327974,138.742656,61.388921,61.488948,420.553423,10.384733,3.551677,97.990795,171.623432,38.592581,5.942297,61.841431,6.192132,27.002777,10.525898
Total receipts less total deductions,1035.46582,2.965371,0.523062,38.758375,4.830182,8.613589,157.432469,221.567497,79.739808,80.178108,21.183494,69.40249,43.245963,27.287149,73.059798,7.522982,3.071999,32.066448,120.314027,9.781723,3.57938,9.907751,1.839562,13.310432,3.089094
Constructive taxable income from related foreign corporations,125.84466,0.05272,0.0,6.010945,0.00962,0.137202,28.627571,50.60386,4.859899,4.984469,0.267355,4.979067,0.683944,2.533653,2.434449,0.038542,0.045979,1.8575,14.086774,0.457706,0.007581,0.057997,0.009294,2.967767,0.130715
Net income,1144.642859,3.012595,0.517639,44.602995,4.827505,8.715659,185.716008,272.134248,84.484878,85.088449,21.436263,74.317184,42.29934,29.594301,70.096436,7.531493,3.111807,33.890287,125.978383,10.223594,3.583181,9.952438,1.843496,16.275683,3.214013
Income subject to tax,992.236545,2.103241,0.44662,41.403343,3.522627,6.290392,153.380575,260.736924,74.146793,81.458152,14.533135,64.777118,35.077682,26.524825,57.515838,5.11902,2.432094,26.258893,96.805587,8.697185,3.433767,7.678706,1.19844,14.579662,2.44586
Total income tax before credits,347.559135,0.592296,0.140971,14.976372,1.250898,2.004169,53.695209,91.427481,25.938017,28.273324,5.014447,22.667008,12.422021,9.334326,20.534947,1.620456,0.834496,9.017575,34.28808,2.960689,1.186724,2.619171,0.401029,5.024208,0.736964
Income tax,344.717124,0.588382,0.139904,14.466876,1.227142,1.978367,53.480833,91.175034,25.598405,28.257867,4.997625,22.609674,12.229338,9.302026,20.009623,1.575273,0.828227,8.965797,33.813977,2.949006,1.18596,2.617081,0.398402,5.008378,0.734289
Alternative minimum tax,2.593447,0.006613,4.9e-05,0.506778,0.023079,0.013116,0.15608,0.217797,0.344332,0.025785,0.015084,0.040622,0.135042,0.021519,0.508764,0.035924,0.005579,0.043919,0.443487,0.01215,0.000764,0.012501,0.003728,0.010072,0.00532
Foreign tax credit,107.010376,0.006911,0.000783,8.9939,0.010743,0.135762,17.504205,50.73102,3.19455,2.273819,0.328202,6.032785,0.808215,1.125725,2.057799,0.052578,0.068044,1.596428,9.451661,0.318084,0.007954,0.019547,0.017499,2.173996,0.096847
General business credit,19.290834,0.019971,0.002859,0.073139,0.256939,0.036921,3.957519,3.531229,1.190227,0.836051,0.221509,1.015288,0.381548,0.202093,0.727802,0.011798,0.02975,0.513085,5.538185,0.187787,0.005263,0.071971,0.005384,0.455525,0.018894
Prior year minimum tax credit,1.441802,0.001161,0.0,0.227807,0.023664,0.021047,0.381159,0.283335,0.127794,0.022719,0.010314,0.008157,0.043534,0.016143,0.084669,0.052377,0.002008,0.045406,0.04077,0.00457,0.00031,0.017113,0.001576,0.004198,0.002031
Total income tax after credits,219.397428,0.564244,0.137329,5.681525,0.959552,1.810296,31.859424,36.885115,21.42805,25.140735,4.454472,15.611228,11.178031,7.897701,17.551304,1.503703,0.734694,6.861412,19.043522,2.450202,1.1732,2.510539,0.37657,2.390483,0.619192
