items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Net long-term capital gain reduced by net short-term capital loss,90.97056,0.772677,0.100174,1.649752,2.194589,0.794178,9.83477,16.726197,2.925899,1.592266,0.907064,14.70836,1.309956,6.014032,10.074177,3.217519,0.265848,2.184356,11.575563,1.723654,0.017675,0.559031,0.141336,0.914792,0.176742
"Net gain, noncapital assets",42.387313,0.184116,0.023224,1.276188,2.022322,0.494062,7.615223,3.65291,2.365265,0.478551,0.887444,1.444163,5.863496,0.317971,0.252704,0.336352,0.807596,0.265095,11.92454,1.561414,0.003478,0.187896,0.067358,0.106675,0.076753
"Dividends, domestic",48.47603666666667,0.15212333333333333,0.041990000000000006,0.3644833333333333,0.6414933333333334,0.3483366666666667,3.3749700000000002,6.769070000000001,1.1390500000000001,0.46502333333333334,0.22169666666666668,1.9408633333333334,2.49758,3.845886666666667,18.676683333333333,0.49230999999999997,0.02468,0.5407533333333334,6.225230000000001,0.09017333333333334,0.00636,0.058513333333333334,0.043546666666666664,0.10613666666666667,0.09797666666666667
"Dividends, foreign",44.532905,0.121197,0.012885,0.680783,1.083462,0.020919,9.71654,21.450232,1.731659,0.400187,0.173579,3.375019,0.071759,1.162104,0.634765,0.003629,0.037466,0.545156,2.469765,0.373305,0.009528,0.030815,0.041517,0.105604,0.049483
Other receipts,437.346746,3.38938,0.215629,4.638005,19.715565,5.203385,42.752317,52.399202,13.455266,28.161038,4.158255,31.436048,25.879866,25.21689,71.449635,4.292678,1.437324,7.356753,72.152339,3.594144,1.058755,4.996097,1.476087,4.675174,2.713656
Total deductions,10669.831381,33.369912,7.1393,95.613686,497.135396,394.275509,1500.830792,1606.894692,1281.388659,1530.628025,209.639862,523.667643,322.455954,256.856603,850.707567,34.876285,36.197744,239.6379,670.625769,136.902952,9.842585,185.3905,22.704487,53.433083,54.07118
Cost of goods sold,5751.45743,16.948786,4.152917,49.3003,314.346383,297.705206,954.522266,1044.596949,1039.125033,1119.638104,58.877244,113.920713,3.817642,2.384427,465.535363,3.290862,11.928102,66.033193,18.263798,54.295949,1.436595,31.536252,4.708223,13.314846,21.529614
Compensation of officers,154.71937,0.739116,0.152089,1.149752,1.21246,13.388821,11.852315,7.873833,14.136606,11.992221,2.585082,3.92287,3.988101,10.389174,6.146333,1.984425,0.646314,20.216379,9.214589,3.117601,0.45135,22.889918,1.458504,0.307312,2.736566
Salaries and wages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Repairs,83.037578,0.771135,0.155026,1.076602,8.00831,1.612586,8.010563,11.208784,3.409345,8.528833,6.491562,15.613932,1.268539,0.917214,0.881279,1.235303,0.75378,1.278944,4.659404,1.374293,0.091228,1.533881,0.447207,0.700224,1.275937
Bad debts,91.366173,0.027655,0.005431,0.223874,2.021918,0.576236,7.149019,2.410988,2.399021,5.778106,0.582063,5.886169,13.619521,1.626597,1.295863,0.088953,0.311121,0.775227,41.715709,0.591875,0.128755,3.099123,0.403763,0.322198,0.167175
Rent paid on business property,181.607949,1.828744,0.18853,1.809649,3.634279,6.442079,15.710567,15.086195,11.719828,36.151432,12.497072,12.93291,3.214004,4.672023,6.156669,1.651785,2.120195,9.855537,13.523044,3.247023,0.641203,6.877596,1.299109,1.821054,2.648878
Taxes paid,226.977712,0.786634,0.197933,2.503653,16.391088,7.545983,21.927697,49.960292,12.60893,24.44192,9.11211,16.134962,3.978132,3.432166,12.232549,2.589014,0.825352,8.853341,11.312956,4.99648,0.312104,6.12234,1.611752,3.304153,1.826031
Interest paid,902.747642,0.987232,0.117385,5.500249,30.375487,3.722303,75.591756,60.52821,13.634227,17.100411,6.336363,38.96098,199.092572,122.305238,16.837637,3.462894,2.766637,3.758456,278.354078,3.788817,0.069471,3.076062,1.0739,3.914545,1.084668
Charitable contributions,11.210502,0.034226,0.00415,0.071942,0.41591,0.222424,1.321296,2.844601,0.535371,0.83725,0.104668,1.178987,0.772558,0.406407,0.488124,0.072297,0.050851,0.20753,1.276171,0.053805,0.005983,0.108375,0.023902,0.031161,0.03906
Amortization,62.15249,0.057623,0.005084,0.751423,2.47163,0.33718,8.186114,8.497489,3.558985,1.940344,0.395967,12.75628,2.460637,1.029583,5.812476,0.20664,0.35711,1.498261,7.782899,1.662975,0.045619,0.916717,0.184136,0.321984,0.290313
Depreciation,368.066755,1.671513,0.274027,6.408479,25.523297,6.376085,71.705762,46.886307,18.91945,24.915216,12.51909,52.8744,10.327968,4.220455,7.907546,2.101352,7.332139,4.988287,44.665966,4.382542,0.275256,4.054031,1.261412,3.068207,1.527324
Depletion,6.896873,0.01651,0.010937,3.001556,0.545205,0.049484,0.824076,1.756797,0.409364,0.009245,0.019979,0.001666,0.007571,0.105039,0.024553,0.013037,0.002602,0.006565,0.053498,0.03918,0.0,0.0,2e-06,0.0,8e-06
Advertising,134.707739,0.07386,0.017593,0.100773,0.500692,1.468694,16.628297,41.025978,14.17163,19.934421,0.917577,12.69354,4.257842,3.411046,3.41514,0.432697,0.256623,2.274412,5.659887,1.100069,0.540367,0.716237,0.557076,1.245684,0.733172
"Pension, profit sharing, stock, annuity",52.002196,0.067737,0.014044,0.390863,1.77944,1.370427,7.240098,10.399132,2.944198,4.194441,2.348648,3.273433,1.281644,1.357039,2.663137,0.185082,0.104782,2.965597,4.598006,0.556553,0.059587,2.868778,0.109387,0.606512,0.314076
Employee benefit programs,143.093235,0.329286,0.064209,1.162855,4.202651,3.961198,27.319469,19.877867,6.769869,11.786688,6.803838,13.167088,2.876883,3.488213,12.579048,0.436041,0.361055,5.169484,10.804764,2.667875,0.243465,4.796537,0.276398,1.633893,0.616589
Domestic production activities deduction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Net loss, noncapital assets",11.790935,0.028377,0.002038,0.092138,0.518422,0.081455,1.230736,1.501524,0.879235,1.024873,0.079639,2.600425,0.796265,0.170169,0.340355,0.085962,0.158207,0.410045,0.577673,0.159478,0.014694,0.608625,0.077622,0.151414,0.063114
Other deductions,2487.996803,9.001477,1.777908,22.069578,85.188222,49.41535,271.610765,282.439749,136.167568,242.35452,89.968957,217.749287,70.696074,96.941814,308.391496,17.039941,8.222876,111.346643,218.163326,54.868438,5.526907,96.186029,9.212094,22.689897,19.218656
Total receipts less total deductions,668.262201,2.39853,0.418085,11.221285,27.398496,16.960693,68.298168,134.585241,33.10739,50.961182,10.026514,52.992141,46.914204,24.856129,45.63345,7.746334,2.432531,14.88898,86.631639,6.86953,0.749674,7.036772,1.678699,2.594872,2.628233
Constructive taxable income from related foreign corporations,56.695729,0.273205,0.0,0.561049,1.067279,0.019556,14.102352,25.631864,1.5502,0.488261,0.28948,2.256453,0.501802,2.43645,2.78799,0.005321,0.119183,0.395972,3.595021,0.168979,0.010792,0.013646,0.003396,0.056313,0.028722
Net income,709.003929,2.664883,0.415999,11.766439,28.371482,16.948122,81.173873,160.032718,34.576405,51.342374,10.290662,54.766601,45.233717,26.593563,43.782823,7.698349,2.550508,15.170503,84.389567,7.018265,0.751969,6.990796,1.676821,2.640081,2.64599
Income subject to tax,632.907188,1.835373,0.297924,8.389235,25.944493,14.175848,68.749472,149.015159,28.726631,48.896713,8.758909,46.519439,41.906691,24.678402,37.968848,5.437492,1.975069,11.996517,81.59601,5.785114,0.687517,5.238803,1.229774,2.149509,2.146052
Total income tax before credits,219.758715,0.531932,0.082722,3.016168,9.146002,4.514163,24.016446,52.050979,9.649205,16.659425,3.05071,16.297157,14.689201,8.829644,13.764801,1.665263,0.67557,3.934904,28.50839,1.944364,0.22973,1.770861,0.395432,0.772089,0.610579
Income tax,217.837594,0.529478,0.082077,2.897421,9.071519,4.480694,23.811902,51.938626,9.600426,16.639937,2.957057,16.201814,14.563693,8.521393,13.275126,1.641811,0.665506,3.92477,28.438332,1.924986,0.229079,1.767329,0.392102,0.73228,0.609662
Alternative minimum tax,1.625524,0.002063,0.0006,0.118184,0.074175,0.021655,0.288074,0.123461,0.060599,0.027809,0.093514,0.086906,0.045963,0.038534,0.485805,0.017368,0.008203,0.019605,0.050338,0.006969,0.000503,0.002654,0.002729,0.036093,0.000917
Foreign tax credit,41.035033,0.089074,1.4e-05,0.738457,0.359506,0.017407,7.969524,19.219293,0.889106,0.333072,0.122239,2.963952,0.355024,1.530564,0.980165,0.006251,0.004122,0.528716,3.862921,0.355171,0.010701,0.005643,0.03464,0.076554,0.024394
General business credit,6.725915,0.003525,0.000263,0.084662,0.147109,0.008869,0.85596,1.123547,0.105479,0.167211,0.028211,1.461332,0.756002,0.038488,0.291152,0.018148,0.002347,0.113661,1.24281,0.03082,0.000102,0.019884,0.003226,0.035661,0.007836
Prior year minimum tax credit,3.087713,0.008092,0.002682,0.106685,0.304345,0.042035,0.701583,1.053383,0.081389,0.044171,0.064881,0.169771,0.059426,0.00559,0.153484,0.016518,0.094046,0.020194,0.111024,0.006082,0.000386,0.007705,0.007314,0.020416,0.002583
Total income tax after credits,165.806658,0.429872,0.079121,2.053896,7.71211,4.406111,14.097525,29.121928,8.545714,16.092624,2.825439,11.687697,13.457398,7.081064,12.283958,1.623504,0.574904,3.269126,23.229255,1.513982,0.218541,1.737629,0.350251,0.634765,0.574518
