items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Depreciation,368.117922,2.527274,0.301488,14.916177,26.227397,5.158647,62.948268,54.773203,20.097716,35.078634,18.450109,51.172874,6.587624,3.129617,13.725794,1.746775,10.596086,8.110401,12.518484,4.672062,1.084778,5.743715,1.116223,6.239799,1.188806
Depletion,13.0985,0.01221,0.022436,7.724552,0.261908,0.094115,0.089717,3.908735,0.603098,0.004331,0.100271,0.003191,0.003132,0.007009,0.111041,0.016222,2.3e-05,0.03144,0.015064,0.085585,0.0,1e-06,0.000439,6.3e-05,0.000394
Advertising,142.958984,0.084114,0.053788,0.08644,0.232256,0.835859,14.780838,43.868107,12.807312,21.818345,0.825113,18.923776,3.875927,1.200793,6.396642,0.27972,0.570115,2.867421,3.491303,1.620347,2.402702,1.188734,0.550947,3.620507,0.574437
"Pension, profit sharing, stock, annuity",95.63529,0.073502,0.031535,1.164735,3.3069,0.900773,20.895403,21.433713,4.941512,6.336752,4.338786,4.248647,1.428861,2.078865,8.045524,0.173051,0.114217,5.398671,5.054228,0.693882,0.117955,3.899314,0.161817,0.576728,0.2119
Employee benefit programs,179.423286,0.341083,0.146776,2.134014,2.997196,3.405342,32.488233,27.009737,10.991699,17.117627,11.168409,16.053021,2.211842,2.349635,12.945277,0.444321,0.518424,12.706433,4.812676,3.693592,0.870578,10.230128,0.337246,3.539855,0.884361
Domestic production income share,0.17694353090349585,0.5263156305329745,0.1858143279978704,0.1938207211154987,0.3583715499397002,0.44195533341902205,0.41451470274697877,0.19307201523370657,0.127000615071212,0.028138545407255033,0.008327161302071175,0.42974492254579355,0.02301395983952674,0.005799728767941517,0.0019747895960749904,0.002047032541478032,0.09519690765914063,0.13556789841479533,0.009944838170925348,0.02690461251174228,0.04027085282934085,0.012542249731520976,0.04458983100180493,0.05725520834869714,0.06861931176222782
"Net loss, noncapital assets",17.693852,0.007442,0.002208,0.324007,0.728609,0.04143,1.796602,2.66499,0.482967,1.40297,0.103541,3.309455,1.732302,1.767413,0.578306,0.139956,0.10199,0.419645,0.881647,0.144739,0.116189,0.23001,0.048128,0.564749,0.058095
Other deductions,1798.115456,7.551392,0.890233,22.846077,33.710633,14.746238,151.428128,206.894909,82.111299,106.675247,60.299705,194.806609,49.13493,64.23337,488.202006,9.424109,5.752174,84.122314,71.032279,30.965625,5.315224,69.504738,5.302403,21.917374,9.980619
Total receipts less total deductions,893.501325,2.628634,0.505018,25.119924,18.555863,11.263342,100.018434,229.581039,55.624538,75.519513,13.289201,71.604763,28.002125,47.528407,76.56844,5.615801,3.992163,32.792958,50.24718,8.875646,4.242869,12.65015,1.531057,11.364857,2.366447
Constructive taxable income from related foreign corporations,141.629591,0.019058,0.0,2.804282,0.221878,0.220763,29.667171,56.725053,3.469835,4.465986,0.263633,3.623786,0.879968,2.851491,26.012598,0.012162,0.013456,1.344381,6.910945,0.401788,0.042343,0.008055,0.124666,1.501292,0.042255
Net income,1015.243354,2.642975,0.501569,27.914913,18.741899,11.441625,129.251769,286.150063,58.927138,79.785243,13.530311,75.109946,27.683005,50.078923,89.52144,5.598118,3.994385,34.084185,53.46041,9.260353,4.274321,12.606011,1.650491,12.863501,2.402329
Income subject to tax,891.574399,1.839665,0.379411,24.115126,16.760166,9.717347,113.730157,269.649528,51.954779,76.584153,12.082282,63.264945,22.45497,30.229383,75.203511,3.978659,2.363172,26.015582,50.623694,7.897035,3.987996,10.387114,1.218514,11.865005,1.89111
Total income tax before credits,311.668927,0.517192,0.126503,8.673619,5.958598,3.093737,39.716684,95.213666,17.916802,26.562484,4.159411,22.268561,8.011595,10.543504,26.452866,1.215174,0.817935,8.930447,17.729625,2.684585,1.385976,3.525433,0.378345,4.046405,0.556921
Income tax,308.79027,0.515774,0.121143,8.416617,5.859489,3.060653,39.60942,94.286946,17.877933,26.536141,4.135526,22.122812,7.817807,10.402303,25.755115,1.201207,0.809307,8.853752,17.64656,2.67125,1.383474,3.518048,0.413925,4.041809,0.555548
Alternative minimum tax,2.78435,0.001485,0.00045,0.257005,0.097184,0.012111,0.091513,0.919246,0.047056,0.030863,0.0103,0.133289,0.175543,0.13017,0.68071,0.007579,0.007383,0.06868,0.071057,0.01427,0.001116,0.013124,0.002766,0.005366,0.002349
Foreign tax credit,93.052411,0.009832,0.000854,4.726012,0.133033,0.160639,14.100817,50.331599,2.001257,2.697072,0.354702,4.21592,0.534063,1.107634,3.885218,0.039295,0.098948,1.206515,5.49974,0.233427,0.039205,0.013904,0.019511,1.605692,0.035835
General business credit,13.077764,0.016173,0.001791,0.046042,0.411185,0.049117,2.706546,3.225298,0.584496,0.445225,0.119404,0.875575,0.091455,0.121377,0.53557,0.006197,0.035153,0.360199,2.819848,0.070583,0.003392,0.089279,0.00377,0.448782,0.011106
Prior year minimum tax credit,1.267044,0.002289,0.000732,0.104942,0.046805,0.01836,0.216834,0.163595,0.073698,0.04388,0.014421,0.199317,0.011192,0.017815,0.210911,0.038403,0.005458,0.044178,0.012052,0.016341,0.001338,0.007933,0.00028,0.014916,0.000956
Total income tax after credits,204.106866,0.488826,0.123124,3.796624,5.367574,2.86562,22.658276,41.500569,15.255687,23.37519,3.670884,16.97775,7.370134,9.295122,21.807264,1.131279,0.678375,7.319443,9.325731,2.364234,1.342041,3.414317,0.354785,1.982722,0.509024
