items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
"Pension, profit sharing, stock, annuity",111.007481,0.102166,0.021756,1.670577,7.289304,0.762101,24.587537,22.094535,6.39082,7.15489,7.792832,4.698317,1.338547,1.772488,8.72463,0.160278,0.101164,5.324517,4.693755,0.889233,0.136624,4.334811,0.195058,0.555038,0.213862
Employee benefit programs,205.195361,0.418254,0.120913,3.060675,4.491462,3.582606,37.363902,29.528967,13.725092,17.905547,14.57742,17.536925,2.56177,2.385527,13.771011,1.063032,0.398286,11.924185,10.476486,4.757584,0.993856,10.166024,0.328701,3.103634,0.948007
Domestic production activities deduction,24.365338,0.139515,0.00893,0.903962,0.432956,0.384494,8.125257,8.04112,1.174501,0.337805,0.012212,3.76516,0.114382,0.029863,0.035084,0.001504,0.025735,0.540483,0.109667,0.030234,0.040312,0.014153,0.007051,0.078615,0.010648
"Net loss, noncapital assets",22.647488,0.025085,0.007765,0.202085,0.809019,0.031681,2.030848,2.384492,0.940466,1.548255,0.395047,2.610099,1.591884,1.774328,0.503687,0.151618,0.054991,1.581812,5.066584,0.135539,0.086982,0.227012,0.05404,0.390531,0.032414
Other deductions,1912.808802,10.116609,0.938122,28.700364,38.292171,13.28868,184.843591,219.863146,107.222223,113.316889,94.210286,193.635592,54.722505,56.138443,402.575572,10.619781,3.895495,91.417859,139.860576,34.288702,6.096376,68.449914,5.249809,24.115094,9.83309
Total receipts less total deductions,1047.844402,2.832588,0.539973,42.110748,14.017364,8.927233,150.283119,225.759279,77.248459,78.272104,20.044954,87.109454,36.851575,35.650854,100.601104,6.870414,3.726186,35.27732,74.671327,10.925413,5.121913,11.422682,1.665745,12.60945,2.383949
Constructive taxable income from related foreign corporations,153.994259,0.052395,0.0,4.744921,0.516601,0.207039,33.727277,61.014567,7.042728,3.084435,0.276042,7.030414,1.012103,9.265905,5.158227,0.02678,0.03217,1.779741,15.520544,0.817828,0.022936,0.004684,0.005666,2.591073,0.060165
Net income,1179.63297,2.880448,0.537904,46.842836,14.500392,9.090867,183.666809,286.71215,84.142182,81.18888,20.306276,94.071649,36.55921,44.670014,92.356357,6.868186,3.751725,36.999,84.112582,11.729935,5.138931,11.398211,1.666992,15.19763,2.392962
Income subject to tax,1020.700672,1.975422,0.37989,37.606138,11.219169,7.019189,155.996355,275.834244,75.357678,76.456405,15.720489,77.225524,27.288477,34.000563,75.085761,5.139823,2.928413,27.793538,69.819556,9.952658,4.929842,9.363127,1.070354,14.352519,1.789158
Total income tax before credits,356.920143,0.55958,0.122923,13.574802,3.95676,2.262628,54.611209,96.581508,26.039443,26.445925,5.416494,27.032015,9.657158,11.858292,26.978597,1.635052,1.019257,9.584905,24.554267,3.398046,1.70846,3.227168,0.362182,4.930941,0.535559
Income tax,354.283688,0.555063,0.121264,13.143343,3.715767,2.227346,54.412388,96.453049,25.98072,26.426179,5.392307,26.983463,9.490568,11.824832,26.163858,1.59575,1.004319,9.500622,24.360764,3.385641,1.70648,3.217922,0.352162,4.91138,0.532512
Alternative minimum tax,2.468317,0.004521,0.000804,0.514686,0.240722,0.01679,0.172249,0.122672,0.086304,0.029347,0.019308,0.030701,0.135825,0.030009,0.783191,0.028343,0.004526,0.061656,0.101873,0.013338,0.000612,0.010478,0.009678,0.016292,0.003058
Foreign tax credit,117.877288,0.00727,8.9e-05,7.875064,0.290494,0.125122,19.829105,59.912273,3.690633,2.039391,0.293468,7.059289,0.696128,2.767762,2.901161,0.069286,0.108899,1.412968,5.901835,0.565745,0.024086,0.013626,0.009662,2.242857,0.039121
General business credit,15.390509,0.014307,0.001045,0.10452,0.442522,0.031608,3.080146,3.210541,1.028144,0.48882,0.143684,0.953356,0.175258,0.165613,0.966504,0.010277,0.04008,0.508802,3.382508,0.126296,0.00442,0.085643,0.003433,0.407833,0.013566
Prior year minimum tax credit,1.540623,0.001829,0.001317,0.121458,0.021535,0.022811,0.139456,0.463871,0.218362,0.043323,0.015155,0.043324,0.036667,0.024266,0.23376,0.003233,0.041497,0.039036,0.045515,0.004207,0.000896,0.014885,0.002564,0.00117,0.000276
Total income tax after credits,221.732636,0.536173,0.120471,5.473761,3.202209,2.083087,31.568579,32.991437,21.102179,23.873798,4.96413,18.976018,8.738232,8.822315,22.768936,1.552256,0.828782,7.621544,15.04578,2.701799,1.679051,3.112994,0.346522,2.278989,0.482595
