items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Net long-term capital gain reduced by net short-term capital loss,142.431678,0.834457,0.308323,4.798669,4.426253,1.962131,12.993869,21.430684,7.179493,3.466568,1.167042,17.098279,2.177944,8.033232,20.652469,8.54699,1.131676,1.967376,16.770177,1.249508,0.034266,2.201473,0.743147,2.083314,0.339337
"Net gain, noncapital assets",62.869768,0.208879,0.066012,3.023126,3.440067,0.855675,12.262024,7.772161,3.384402,1.102948,1.555505,9.281549,4.637782,1.078278,0.950111,0.533663,3.824498,0.654211,6.564042,0.252672,0.007662,0.401807,0.222884,0.591689,0.187991
"Dividends, domestic",97.67396666666667,0.16973666666666667,0.02911,5.157893333333334,0.7238866666666667,0.3301033333333333,4.6688133333333335,8.964693333333333,6.833826666666667,1.03406,0.67745,4.98132,1.66605,4.237380000000001,36.62227333333333,1.1006166666666668,0.02453,1.2479733333333334,17.444843333333335,0.2880066666666667,0.02195,0.10095333333333334,0.32188666666666665,0.5094933333333334,0.10902333333333333
"Dividends, foreign",68.152062,0.189454,0.03808,2.249311,0.272518,0.016361,15.02085,28.156525,3.61228,2.21224,0.366111,4.330699,0.608571,2.976029,2.201819,0.025509,0.549166,1.08559,2.905701,0.396219,0.007593,0.324584,0.0,0.443532,0.078608
Other receipts,715.714039,3.841013,0.380134,14.498912,14.964851,8.289754,70.556838,84.203233,25.171072,37.115483,24.846671,61.047341,28.885632,47.114134,117.043212,8.830693,3.511687,9.321444,119.792,4.31196,0.323435,6.997315,2.857557,17.710044,2.11389
Total deductions,16591.280781,36.202081,9.06764,232.219744,487.718079,526.157979,2260.023206,3026.450583,2172.003359,1947.035742,404.025289,800.469776,444.393998,522.565432,1581.138056,49.473245,77.351314,394.82205,896.07588,184.659529,15.39229,219.468783,29.754988,209.593823,56.692322
Cost of goods sold,9486.77825,18.801893,5.703939,130.91827,284.48547,397.729226,1483.740924,2355.31043,1824.030799,1420.428923,121.764405,156.485559,2.507681,1.412247,932.222447,3.515412,18.265777,121.375573,2.791656,86.01561,1.936062,21.638898,5.557415,66.126646,24.000723
Compensation of officers,184.192325,0.864743,0.218913,2.648465,1.663246,14.450266,18.252984,10.134356,17.503493,11.568184,3.810209,7.938856,3.679186,12.384406,7.37362,3.510502,1.035535,24.102351,9.280615,3.472363,0.603617,22.349932,1.973981,3.098484,2.266641
Salaries and wages,1540.997018,2.376914,0.808595,12.874885,20.287286,26.016378,177.681254,129.029815,101.62731,200.686295,76.336655,128.76604,34.52545,68.70296,144.799374,10.582222,10.814061,103.20013,117.008278,35.952284,5.130766,71.774241,6.040407,47.964547,7.98488
Repairs,102.398836,0.791976,0.122986,1.901548,11.041706,2.046895,11.181298,9.95601,5.714019,10.57671,12.653071,11.472517,1.737638,1.087368,1.185582,1.536651,2.199998,1.909556,5.974607,1.549728,0.142412,2.048241,0.489696,3.506766,1.5696
Bad debts,77.104047,0.026419,0.00549,0.190673,2.14923,0.58736,4.250377,1.539352,2.594518,3.002496,0.744305,9.397737,7.426323,2.612054,2.139732,0.108234,0.22713,0.680583,33.950404,0.345162,0.347389,4.138633,0.069927,0.432039,0.136892
Rent paid on business property,247.184082,1.992903,0.223624,4.338206,3.880054,8.312749,20.697406,17.58471,15.978898,49.536902,19.954627,20.738076,3.692776,5.432901,10.348895,3.371886,6.309599,13.024341,12.382729,3.802976,1.072157,7.835734,1.562588,12.383233,2.707612
Taxes paid,323.97979,0.834675,0.215383,8.964685,19.702247,9.515826,31.325639,58.607347,20.568315,32.701012,13.924512,22.293745,4.908768,6.28354,26.949699,3.699214,2.18453,13.574215,15.446553,9.067083,0.546322,8.201252,2.403896,10.034791,1.976176
Interest paid,1521.707641,0.80471,0.225783,8.27304,27.870361,5.172819,110.679286,77.495915,21.673418,20.350333,9.113399,62.218326,293.843944,321.831575,49.866712,4.153563,4.988049,8.095179,467.533933,3.848642,0.425144,4.697039,1.142144,8.987849,1.205013
Charitable contributions,14.664226,0.039937,0.003524,0.175702,0.517327,0.335244,1.684315,4.060682,0.975545,1.325667,0.209042,0.987688,0.570908,0.418613,0.819567,0.114415,0.143766,0.266882,1.328128,0.087348,0.009694,0.256571,0.038057,0.247356,0.046558
Amortization,111.193177,0.111091,0.007236,2.0401,7.303372,0.49597,15.967735,11.904567,3.819442,3.026551,0.879188,23.345037,10.938098,2.347423,9.976173,0.333091,0.902509,3.389245,9.22215,1.704229,0.127384,1.365063,0.285383,1.168125,0.529827
Depreciation,372.986307,1.839912,0.265819,11.086174,30.63802,6.963113,67.996678,46.000198,22.780781,27.503757,19.509356,49.357642,5.645176,4.074046,12.828325,2.165969,13.803006,5.917256,26.390274,4.00727,0.373511,4.185533,1.409123,6.861187,1.353317
Depletion,11.828521,0.009633,7e-06,7.242731,0.37115,0.126842,1.243157,2.184876,0.35893,0.004176,0.037977,0.00377,0.001142,0.035665,0.013828,0.020133,6.4e-05,0.01792,0.026517,0.059259,0.0,7.6e-05,0.00092,0.000372,6e-06
Advertising,188.158929,0.10514,0.026743,0.15168,0.496399,2.07849,20.125255,46.66078,19.115806,30.207638,2.155706,22.612503,6.090699,2.523841,9.23745,0.585615,1.107559,3.627592,10.15524,1.651817,1.185891,1.391014,0.727507,5.567556,0.569402
"Pension, profit sharing, stock, annuity",105.607058,0.091771,0.028538,1.466709,4.999598,1.604862,17.931645,20.721052,5.371193,6.105868,5.668566,8.15842,2.426853,3.751095,7.091904,0.364552,0.33611,4.862953,8.166207,0.764833,0.075251,4.380842,0.192426,0.651249,0.290962
Employee benefit programs,216.395667,0.3768,0.096958,2.80691,6.409753,5.335881,43.82076,28.145232,11.334895,16.563563,14.021634,16.620379,3.980896,4.030253,14.167719,1.006073,1.304601,10.251861,17.240633,4.783345,0.412249,7.890084,0.637337,4.017869,1.050593
Domestic production income share,11.105518,0.029708,0.001786,0.743356,0.429137,0.577493,3.185884,4.079192,0.390049,0.105481,0.006346,1.223828,0.016497,0.004717,0.047027,0.00784,0.004183,0.141124,0.06178,0.011654,0.000504,0.004008,0.004475,0.021656,0.006089
"Net loss, noncapital assets",15.663615,0.015143,0.001141,0.27166,1.708453,0.125602,2.605633,1.861005,0.59934,1.252659,0.230575,1.718051,1.362977,0.112616,0.503428,0.054833,0.084145,0.405598,1.847924,0.109515,0.031943,0.166491,0.047385,0.517379,0.029082
Other deductions,2059.335774,7.088712,1.069864,36.12495,63.765271,44.682962,227.624878,201.174992,97.566608,112.089528,103.005716,257.131603,61.038986,85.520112,351.566575,14.34304,13.640495,79.979693,157.268253,27.426412,2.971994,57.14513,7.17232,38.006721,10.968951
Total receipts less total deductions,1408.75647,2.930219,0.688424,52.007693,42.649678,29.335845,175.542211,268.398485,87.186053,96.462092,28.437038,119.661754,50.288068,57.094717,134.270776,14.56417,8.340229,27.423089,157.557138,10.663931,1.795527,13.631214,3.14654,16.504373,3.397042
Constructive taxable income from related foreign corporations,92.412575,0.008796,0.009207,1.346079,0.310004,0.052415,25.854383,36.437222,3.42818,2.182107,0.574572,3.800629,0.741965,5.554357,5.709471,0.02648,0.050246,1.047551,3.988183,0.248025,0.006595,0.099041,0.0,0.849145,0.0
Net income,1473.071787,2.917946,0.696259,53.285208,42.642549,29.320676,195.090031,303.248988,90.28485,98.086648,28.920014,122.821013,47.928663,60.744146,135.967619,14.526737,8.148727,28.207936,154.061574,10.751206,1.758577,13.611294,3.159635,17.305001,3.421404
Income subject to tax,1289.427227,2.018562,0.462679,44.608115,33.589548,25.820302,164.253141,286.16972,82.743194,91.6378,24.948974,85.306229,44.378876,53.586007,118.4088,11.115254,5.761168,20.022517,146.051408,9.110764,1.626643,11.337223,2.167718,15.732492,2.737634
Total income tax before credits,451.559925,0.590967,0.146129,15.571005,12.059717,8.44693,57.52122,100.256583,28.2796,31.183817,8.585662,30.942685,15.607648,18.763102,43.478904,3.664767,2.1117,6.776769,51.057715,3.056655,0.554364,3.871118,0.737939,5.446245,0.820839
Income tax,448.988467,0.588232,0.144133,15.790754,11.746666,8.41224,57.251572,100.05284,28.119196,31.64245,8.548944,30.422873,15.439865,18.705991,42.430244,3.593088,1.976862,6.691875,50.990541,3.051925,0.553837,3.873694,0.725559,5.38987,0.822316
Alternative minimum tax,3.532344,0.002681,0.000888,0.275718,0.304181,0.031032,0.266792,0.203278,0.181698,0.068268,0.057922,0.521173,0.155369,0.052881,1.019511,0.042587,0.126403,0.082306,0.040447,0.016031,0.000525,0.014923,0.009745,0.049333,0.004266
Foreign tax credit,78.088256,0.005808,0.0,4.171916,0.171914,0.04762,12.940488,36.989913,2.615213,1.550726,0.47391,3.37762,0.433079,3.53478,3.879261,0.011239,0.072953,0.59803,5.659293,0.226613,0.009994,0.094224,0.014154,0.77843,0.040742
General business credit,15.179328,0.011374,0.00082,0.123709,1.254437,0.093292,3.096774,2.088663,0.386136,0.416439,0.181987,0.806407,0.914084,0.543146,0.823054,0.014985,0.005459,0.287966,3.326928,0.176677,0.002025,0.050939,0.014539,0.508175,0.013988
Prior year minimum tax credit,5.873913,0.004255,8.3e-05,0.55533,0.66596,0.036998,1.230003,0.369669,0.220981,0.044602,0.113476,0.06631,0.05462,0.136059,1.896179,0.01711,0.009713,0.069661,0.193115,0.106914,0.000939,0.015392,0.004632,0.057818,0.000432
Total income tax after credits,351.668706,0.56953,0.14254,10.720049,9.967405,8.26902,40.142078,60.33795,25.056146,29.17205,7.816289,26.692348,14.198492,14.549118,36.877323,3.621434,2.014757,5.821112,41.719813,2.546451,0.541407,3.710562,0.704614,4.101821,0.765678
