items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Salaries and wages,730.341569,6.414794,4.205298,5.472689,0.376667,50.602813,37.555045,22.421978,74.387788,88.934096,28.556393,14.589465,9.914861,16.148796,14.248531,25.951546,0.0,98.737678,4.860072,59.982835,7.37415,81.176187,10.687515,42.253286,20.325922
Repairs,42.979566,1.869253,0.719543,0.897293,0.061452,3.63616,2.360855,1.739378,3.878937,5.170473,5.316737,0.517451,0.212653,0.420114,0.31739,1.092481,0.0,2.141161,0.371553,1.835162,0.369832,2.742981,0.989399,4.014374,1.457073
Bad debts,12.036519,0.065334,0.022133,0.074608,0.014942,1.041297,0.656299,0.330926,1.668223,0.968064,0.198648,0.205342,3.042337,0.071495,0.077022,0.259829,0.0,0.599989,0.815456,0.386629,0.153247,0.875368,0.050912,0.078069,0.23088
Rent paid on business property,168.701179,3.905665,0.513527,1.245297,0.128252,15.033146,7.919709,5.314548,14.644612,25.466804,10.135971,2.265889,1.143316,1.665876,1.91597,3.813222,0.0,16.10594,0.328644,5.544132,2.500884,17.774131,3.475722,16.693827,9.483364
Taxes paid,139.695178,1.377076,0.701688,1.724583,0.112233,15.618757,9.308226,6.284941,14.419082,17.482745,6.094561,2.13636,1.123436,1.323092,1.56668,2.932801,0.0,14.902493,0.865935,10.368241,0.918269,12.072031,2.187858,10.342357,4.802291
Interest paid,40.19547,1.006952,0.262936,0.673671,0.057834,3.350874,2.541786,1.933974,4.281485,4.943573,1.724566,0.697891,2.564207,1.131956,0.448792,1.312102,0.0,1.90127,2.816082,1.252188,0.108944,1.965862,0.73998,2.649258,1.085352
Amortization,10.347551,0.134796,0.041406,0.221955,0.035605,0.283231,0.658657,0.505503,1.238401,1.232786,0.207667,0.755413,0.162491,0.158736,0.464918,0.103997,0.0,0.762455,0.452535,0.339734,0.045455,0.70987,0.333223,0.889045,0.429855
Depreciation,89.155046,3.154113,1.412628,2.928855,0.183208,9.028428,8.767249,6.844662,8.191111,8.74306,9.736204,1.384291,0.48825,0.662834,0.339759,1.571813,0.0,3.634961,0.598855,3.360191,0.389536,3.253335,1.355671,5.244212,2.472366
Depletion,0.774513,0.031023,0.003399,0.353801,0.0,0.029461,0.208774,0.100576,0.00153,0.002978,0.003772,0.0,1e-06,0.000241,0.000232,0.007521,0.0,0.0,0.00035,0.028274,0.0,0.0,0.0,0.0,0.000746
Advertising,54.233528,0.217792,0.03709,0.102519,0.053999,2.797852,2.71343,3.105061,5.452997,13.550801,0.553965,1.351514,1.332857,0.641378,0.712714,1.596783,0.0,5.273038,0.238872,2.448643,0.79495,2.929086,1.052979,4.969834,1.685168
"Pension, profit sharing, stock, annuity",27.579369,0.130282,0.063492,0.205127,0.014791,2.655046,2.479594,1.424057,3.030351,1.497904,0.672251,0.601172,0.240517,0.992399,0.386737,0.582934,0.0,5.095977,0.335773,0.832755,0.13761,5.120548,0.564085,0.16474,0.252422
Employee benefit programs,66.400118,0.505733,0.178236,0.718568,0.031461,10.648787,7.587251,3.760308,6.680768,6.454581,3.336807,1.216764,0.540257,1.056281,0.931756,1.080977,0.0,7.665024,0.692691,4.137539,0.370073,4.792378,0.588823,1.464303,1.478258
"Net loss, noncapital assets",1.956856,0.009384,0.000209,0.017866,3.2e-05,0.062548,0.067815,0.035745,0.053378,0.381877,0.012117,0.004747,0.425324,0.146162,0.012052,0.11689,0.0,0.02816,0.388448,0.005722,0.001224,0.035258,0.008232,0.079248,0.043892
Other deductions,676.209023,24.866346,5.459029,7.86692,0.67709,56.48526,27.955848,19.186681,53.583662,62.264015,53.985675,14.479814,8.790479,11.993897,9.797783,19.949426,0.0,93.815824,5.061689,33.995586,6.963417,79.460919,17.868654,36.839034,19.947806
Total receipts less total deductions,382.643865,3.335969,2.229964,9.734878,0.356823,39.495718,38.119809,20.420996,44.850234,32.360299,8.773637,7.284612,5.657157,7.269048,8.255394,9.423098,0.0,53.767457,14.483391,14.473449,1.913759,34.316021,4.401599,10.55729,7.541924
Net income,380.943325,3.320472,2.223822,9.708053,0.356807,39.388149,38.076628,20.389585,44.786509,32.294449,8.76354,7.248504,5.540802,7.198688,8.248687,9.359659,0.0,53.747773,13.527792,14.46042,1.91207,34.308446,4.394803,10.551218,7.537689
