items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Salaries and wages,588.908046,4.62291,3.174964,4.345702,0.216965,38.070759,32.364125,18.915871,64.136988,73.886185,21.503322,11.033514,7.677769,14.494139,12.431608,20.752465,0.0,81.263072,4.077065,47.127397,6.242935,63.174615,7.205412,32.446502,15.526106
Repairs,33.208073,1.153139,0.497484,0.768524,0.055687,2.734534,2.034499,1.400267,3.302629,4.193699,3.647777,0.395557,0.174028,0.37687,0.266273,0.810486,0.0,1.756616,0.32519,1.495766,0.323689,2.172744,0.521632,3.124264,1.047512
Bad debts,7.979807,0.022084,0.017346,0.048039,0.005766,0.628752,0.418549,0.230649,1.15668,0.664774,0.113028,0.120878,2.262695,0.053433,0.034872,0.028289,0.0,0.413923,0.544098,0.229758,0.134254,0.5542,0.01649,0.062795,0.153691
Rent paid on business property,131.823534,2.826868,0.383076,0.933435,0.120499,11.534371,6.694395,4.245393,12.149854,20.360119,7.638894,1.735346,0.90944,1.497878,1.633268,2.6922,0.0,13.323369,0.282411,4.345005,2.063594,14.137205,1.711914,12.287741,7.10913
Taxes paid,113.464355,0.947057,0.522568,1.369492,0.091047,12.210871,8.039563,5.342459,12.693405,14.536014,4.405389,1.753605,0.860706,1.196036,1.398463,1.996842,0.0,12.451469,0.756904,8.431736,0.776333,9.73587,1.412718,8.038391,3.665767
Interest paid,28.776177,0.568755,0.17218,0.329772,0.036368,2.156123,2.003628,1.371105,3.331805,3.669983,1.119934,0.376823,2.013761,1.001509,0.369093,0.676153,0.0,1.463975,2.165414,0.870205,0.089185,1.455523,0.357901,1.957228,0.673708
Amortization,7.665109,0.047242,0.028973,0.113716,0.034034,0.220809,0.542488,0.413899,0.994106,0.939203,0.129868,0.421241,0.139304,0.120744,0.394703,0.058784,0.0,0.508373,0.442756,0.242282,0.031841,0.552348,0.202276,0.671941,0.261574
Depreciation,63.372705,1.681577,0.7177,2.225277,0.154244,6.380803,7.169304,5.102378,6.238146,6.702007,6.204823,0.955262,0.367864,0.603317,0.256695,0.832611,0.0,2.581969,0.531075,2.537889,0.309642,2.375515,0.624782,3.673438,1.585109
Depletion,0.60465,0.030256,0.0,0.294745,0.0,0.024982,0.141305,0.073709,9.6e-05,0.002963,0.000174,0.0,1e-06,3.6e-05,0.0,0.007508,0.0,0.0,7.2e-05,0.026225,0.0,0.0,0.0,0.0,0.000746
Advertising,43.334693,0.16627,0.02982,0.081166,0.016403,2.110421,2.298955,2.699868,4.674518,11.058214,0.430366,1.023091,0.975935,0.619772,0.651403,1.304195,0.0,3.58311,0.217052,1.947181,0.606322,2.40629,0.492651,4.114738,1.268936
"Pension, profit sharing, stock, annuity",23.334281,0.105384,0.024917,0.176762,0.014249,2.114409,2.243801,1.268559,2.524012,1.304827,0.570223,0.518578,0.226255,0.96799,0.35425,0.410552,0.0,4.301522,0.257409,0.574695,0.122823,4.289706,0.517523,0.135603,0.224773
Employee benefit programs,54.692884,0.380439,0.124375,0.529765,0.026174,8.347811,6.584037,3.252532,5.63557,5.412766,2.616751,0.95109,0.447779,0.96606,0.851658,0.702061,0.0,6.434693,0.602973,3.28651,0.304807,4.008791,0.416476,1.222834,1.189649
"Net loss, noncapital assets",0.494506,0.002447,8.2e-05,0.008103,3.2e-05,0.014672,0.03975,0.025033,0.041038,0.076372,0.004062,0.001696,0.029112,0.014221,0.001443,0.003206,0.0,0.010055,0.127918,0.003497,0.00017,0.007996,0.004941,0.017396,0.043787
Other deductions,529.381696,14.542435,4.05663,6.012499,0.473466,43.49421,23.674492,16.149241,44.22082,50.016557,42.214658,10.504054,6.707557,10.047084,8.687824,13.10415,0.0,75.800622,3.732801,27.622509,5.382437,63.648026,12.788886,28.088431,14.65206
Total receipts less total deductions,456.869175,6.293271,2.896021,11.236012,0.495504,49.770714,41.860824,22.519037,50.23515,38.980662,11.974764,9.390777,7.557257,10.220019,8.763392,14.291381,0.0,60.832517,17.574713,16.639126,2.339086,38.138075,6.697368,13.828329,9.566279
Net income,455.520185,6.28437,2.890764,11.216942,0.495504,49.684795,41.823837,22.489979,50.182176,38.922122,11.967011,9.357898,7.457492,10.174525,8.756896,14.273368,0.0,60.81507,16.789279,16.632301,2.337746,38.13624,6.691493,13.822878,9.563507
