items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Salaries and wages,472.976746,2.977367,1.580747,2.840759,0.350125,26.725581,19.590619,16.788127,54.701162,57.874672,19.398178,8.347749,5.68974,12.547394,9.635975,14.384817,2.153521,68.644764,2.905938,31.48704,4.620263,59.83027,4.478647,26.985976,14.055485
Repairs,26.669814,0.909837,0.466532,0.494594,0.045839,2.039299,1.323411,1.439601,2.721931,3.288029,2.849221,0.311828,0.159415,0.095058,0.251088,0.687055,0.478874,1.511042,0.2691,1.264147,0.209686,1.958188,0.398004,2.4661,0.809948
Bad debts,9.235904,0.064583,0.011615,0.035767,0.013135,0.729919,0.358209,0.283584,1.563211,0.685086,0.139489,0.192708,1.978805,0.030894,0.054007,0.030795,0.069381,0.602416,1.23648,0.241467,0.164061,0.413146,0.015373,0.075574,0.164556
Rent paid on business property,114.545938,2.326786,0.312904,0.728804,0.066136,8.561762,4.585955,4.006008,11.365931,17.049151,7.586407,1.261906,0.820028,1.748985,1.707478,2.013925,0.753512,11.872155,0.235188,3.680293,1.356883,13.439466,1.547789,10.713091,5.920748
Taxes paid,89.038731,0.68307,0.366488,1.141748,0.082466,8.701623,5.099628,4.626812,9.608483,10.732695,4.019846,1.348584,0.699452,1.708111,1.119679,1.417478,0.642627,10.61221,0.583631,5.69085,0.640803,8.628456,0.97703,6.120512,2.969425
Interest paid,30.189605,0.564929,0.170068,0.48247,0.047025,1.76227,1.71882,1.515981,3.314907,3.463997,1.177655,0.426872,2.423205,0.989524,0.381648,0.647648,0.391801,1.394467,3.942642,0.776265,0.075445,1.540265,0.308299,1.684268,0.748406
Amortization,6.719288,0.075165,0.018092,0.105925,0.014315,0.148893,0.349595,0.339216,0.837249,0.74773,0.114205,0.420382,0.107298,0.149737,0.352164,0.191874,0.030222,0.447316,0.440354,0.204478,0.0176,0.522329,0.207238,0.536819,0.260795
Depreciation,59.123671,1.537943,0.733627,2.100066,0.117329,6.013684,5.725858,5.65398,5.746599,5.988602,5.280026,1.329063,0.347269,0.558097,0.278085,0.656681,2.278717,2.717043,0.516649,2.283483,0.3281,2.734069,0.661504,3.270592,1.462856
Depletion,0.442851,0.001059,0.0,0.246555,3e-06,0.02719,0.116775,0.037826,0.001019,0.001861,0.000507,0.0,0.0,8e-06,5.2e-05,0.0,0.0,0.003292,2e-06,0.004467,0.0,0.0,0.0,0.0,0.0
Advertising,37.601969,0.098802,0.02752,0.056853,0.006008,1.556742,1.582782,2.785321,4.196326,8.511595,0.392923,0.88024,0.639025,0.709377,0.509638,1.223616,0.255802,3.812005,0.173639,1.459383,0.678771,2.113284,0.451925,3.766042,1.220559
"Pension, profit sharing, stock, annuity",18.99466,0.067484,0.018312,0.14295,0.006213,1.781203,1.472403,1.039473,2.1811,0.893874,0.402888,0.395594,0.090749,0.829016,0.447041,0.386208,0.067732,3.72042,0.204805,0.608945,0.0721,3.240382,0.275562,0.11456,0.315189
Employee benefit programs,42.829852,0.341037,0.11864,0.396787,0.015464,6.068716,4.157797,2.957771,4.661882,4.337204,2.141707,0.782755,0.307555,0.862949,0.614091,0.420348,0.206373,5.219666,0.503935,2.233003,0.257932,3.314402,0.255826,1.140006,0.939167
"Net loss, noncapital assets",0.594233,0.00084,8.1e-05,0.033097,0.000209,0.036459,0.016901,0.02341,0.038163,0.238645,0.004982,0.003388,0.024223,0.009817,0.00048,0.001158,0.043241,0.023617,0.045634,0.005056,0.00714,0.004076,0.004537,0.0115,0.001571
Other deductions,432.732795,10.396812,4.072109,5.324146,0.588486,31.414611,15.160966,14.569554,38.497969,39.354076,33.642663,8.000689,4.982321,6.764215,6.80444,10.723534,2.26003,64.366016,3.310103,20.554406,3.956092,60.661487,8.065562,22.889182,12.780212
Total receipts less total deductions,359.838901,4.337702,1.977169,8.601553,0.565693,36.92934,25.436501,19.87331,42.05976,27.957908,9.306915,6.855964,5.694105,10.795796,6.529768,9.589045,2.417505,50.718718,11.027522,13.600958,2.659385,33.925361,5.380848,10.298928,7.820372
Net income,358.419987,4.320947,1.976573,8.570836,0.543495,36.68832,25.40236,19.804797,42.008107,27.92257,9.300229,6.80933,5.607943,10.756222,6.528707,9.568263,2.41312,50.695931,10.391407,13.586445,2.658423,33.922026,5.376132,10.295744,7.816326
