items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Salaries and wages,490.131058,3.509242,1.588742,2.200612,0.212113,36.704796,26.972095,17.318761,52.200018,74.113556,17.812301,11.495105,11.065104,7.404021,13.465504,23.244315,2.713348,58.967685,2.380977,34.445785,3.831385,38.276666,6.911271,28.277342,14.977346
Repairs,28.546066,0.990887,0.447814,0.583409,0.013869,2.848634,1.656271,1.269776,2.580646,4.200524,2.765175,0.448216,0.257816,0.073361,0.270545,0.86738,0.420702,1.401075,0.218236,1.107542,0.136927,1.429484,0.673591,3.03518,0.844697
Bad debts,9.653739,0.017478,0.049322,0.062378,0.008074,1.001542,0.515711,0.685322,1.586908,1.116867,0.258481,0.340506,1.706796,0.007275,0.080058,0.157376,0.081103,0.500027,0.455562,0.273825,0.042538,0.365152,0.09592,0.08511,0.148919
Rent paid on business property,117.668535,2.175065,0.33604,0.875629,0.062417,10.651744,6.292854,3.986039,10.002912,21.550635,7.157391,1.973104,1.457807,0.852301,1.616117,4.093054,1.528118,10.377887,0.182228,3.690109,0.721289,9.03959,2.062866,10.573179,6.378389
Taxes paid,100.562982,0.875073,0.380424,0.953178,0.050125,11.487351,7.467515,4.539352,9.765312,14.040119,9.517809,1.725939,1.088393,0.659037,1.158159,2.054933,0.609497,8.619071,0.552262,6.980568,0.471479,5.848026,1.538193,6.797839,3.36215
Interest paid,39.14088,0.809068,0.264861,0.416717,0.048126,3.768176,2.912611,1.86835,3.738202,5.525037,1.338517,0.973544,3.230189,0.601034,0.244345,1.365646,0.594962,1.282619,3.505453,1.014034,0.089463,1.315986,0.698581,2.529122,0.983927
Amortization,6.338037,0.040091,0.025616,0.044256,0.01743,0.270702,0.386646,0.356418,0.642157,0.806303,0.103539,0.788033,0.109049,0.042979,0.212243,0.15212,0.04174,0.387683,0.118729,0.214879,0.027837,0.279296,0.335264,0.56451,0.368404
Depreciation,86.58853,2.503262,1.10266,1.88464,0.139056,10.852231,9.843594,7.020821,7.279945,9.852195,7.971519,2.071954,0.705353,0.438756,0.553108,1.723179,3.509252,3.525514,0.570073,3.010916,0.28751,2.508052,1.678692,4.948258,2.581341
Depletion,0.504071,0.021103,0.010881,0.237849,0.0,0.03395,0.160058,0.015028,0.013628,0.006536,0.000667,0.000545,1e-06,3.4e-05,0.0,0.000135,0.0,8e-06,0.00026,1.9e-05,0.0,0.002578,0.0,0.000793,0.0
Advertising,43.879971,0.143813,0.080138,0.034226,0.006251,2.213535,2.499258,2.438035,4.013789,14.453195,0.290585,1.036961,0.965289,0.264064,0.420186,1.914365,0.240132,2.939148,0.187918,1.364292,0.300007,1.552553,0.968095,3.923855,1.606034
"Pension, profit sharing, stock, annuity",19.033753,0.102139,0.055355,0.115078,0.008408,2.11881,1.609475,0.94651,2.036597,1.260025,0.317514,0.491894,0.130979,0.37704,0.497804,0.854062,0.112178,3.635245,0.155716,0.43293,0.128606,2.87993,0.413626,0.136791,0.213785
Employee benefit programs,42.818682,0.430938,0.098253,0.370695,0.015149,6.389406,5.276038,3.066058,4.295656,5.416782,1.95877,0.920523,0.419355,0.371977,0.654712,0.708364,0.198451,3.912395,0.373292,2.72938,0.281276,2.081434,0.314459,1.188868,1.341135
"Net loss, noncapital assets",1.021117,0.033518,0.049983,0.00575,0.000359,0.037167,0.06611,0.131237,0.093101,0.271686,0.007719,0.028791,0.041792,0.012514,0.013776,0.025601,0.017127,0.024828,0.027212,0.003942,0.001447,0.012269,0.007515,0.038708,0.065862
Other deductions,442.221403,11.774948,2.869405,4.797145,0.482511,44.567297,21.942876,15.60601,38.642636,50.780292,27.167328,11.693914,7.988934,5.965042,7.415595,14.517154,2.316533,60.942537,2.740374,19.223803,2.62024,38.515329,9.729222,25.753435,13.851628
Total receipts less total deductions,218.70494,-0.054819,0.4341,5.30206,0.202235,31.112473,20.35047,10.056952,26.561005,19.49706,3.634169,4.904213,6.17787,3.621103,6.22396,9.174497,0.408127,27.643292,5.778425,8.401201,1.287574,17.189744,2.872152,4.979611,2.779112
Net income,217.37883,-0.077126,0.432796,5.281633,0.201896,31.057349,20.279901,10.002728,26.491011,19.469196,3.626153,4.857009,6.07311,3.543158,6.21803,9.114681,0.403408,27.613007,5.182576,8.37826,1.286221,17.18613,2.867149,4.974505,2.765869
