items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Bad debts,8.844398,0.027096,0.056575,0.021188,0.0,1.013193,0.664991,0.546612,0.0,0.988409,0.238629,0.263335,0.842299,0.031641,0.126481,0.21917,0.104924,0.567529,0.52872,0.251176,0.051058,0.297951,0.094776,0.150079,0.172501
Rent paid on business property,105.573552,2.254166,0.366427,0.778378,0.0,9.165156,5.965696,4.12521,0.0,18.56445,7.902942,1.808188,0.915478,0.834829,1.193957,3.416653,1.623184,9.424017,0.138908,3.481522,0.66594,6.858119,2.109159,9.518351,5.646845
Taxes paid,80.827691,0.735108,0.360077,0.658834,0.0,9.623294,6.62006,4.538054,0.0,11.903609,3.412831,1.386483,0.724628,0.488112,0.919361,1.544313,0.641071,7.499721,0.36304,5.048302,0.476039,4.731171,1.487919,6.108742,2.980384
Interest paid,38.783242,0.915525,0.249956,0.399454,0.0,3.620458,2.929146,2.256869,0.0,5.099926,1.534365,0.698507,2.652509,0.575794,0.239417,1.272499,0.757623,1.475769,3.631556,0.876687,0.074478,1.227231,0.785552,2.77028,0.904051
Amortization,5.487574,0.032211,0.011393,0.033046,0.0,0.180754,0.40523,0.296264,0.0,0.860976,0.105766,0.553018,0.094949,0.055265,0.140936,0.110321,0.037642,0.382267,0.105207,0.176905,0.011972,0.24253,0.310719,0.547541,0.23569
Depreciation,78.299503,2.289668,0.98388,1.265748,0.0,10.08494,9.27632,6.685361,0.0,8.837623,6.212143,1.852739,0.578519,0.364346,0.362005,1.284016,4.09975,3.531623,0.395078,2.693593,0.223477,2.353477,1.754429,4.575856,2.258096
Depletion,0.343638,0.011406,0.0106,0.150578,0.0,0.028712,0.086306,0.011044,0.0,0.004026,0.000661,0.0,6e-06,0.0,0.0,0.000168,0.0,0.000153,0.000548,0.009932,0.0,0.0,0.0,0.005122,0.0
Advertising,36.889977,0.163893,0.05239,0.024425,0.0,1.987516,2.169294,2.511982,0.0,11.568408,0.26413,0.837907,0.518467,0.134811,0.355299,1.374431,0.290573,2.669248,0.100451,1.027386,0.328242,1.153154,0.694589,3.550336,1.367492
"Pension, profit sharing, stock, annuity",16.0969,0.064591,0.039983,0.085688,0.0,2.030729,1.410914,0.934903,0.0,1.175668,0.340951,0.344194,0.118558,0.22127,0.430003,0.611279,0.082421,2.976353,0.113403,0.339634,0.127913,2.309772,0.239996,0.142607,0.223571
Employee benefit programs,34.87307,0.311221,0.088513,0.217847,0.0,5.580415,4.693319,2.623807,0.0,4.317625,1.645978,0.688836,0.316867,0.246603,0.470361,0.562437,0.181247,3.136929,0.245455,1.83816,0.182925,1.716971,0.310605,0.991655,1.115296
"Net loss, noncapital assets",0.853848,0.019426,0.000586,0.003431,0.0,0.072544,0.057906,0.032339,0.0,0.129553,0.060746,0.0146,0.016412,0.037738,0.006015,0.048304,0.025335,0.059999,0.022188,0.03194,0.003749,0.004686,0.011964,0.11347,0.036839
Other deductions,369.788383,9.612952,2.36814,4.083906,0.0,36.705092,18.692924,14.420682,0.0,43.341508,23.428465,10.242095,5.419404,4.891132,5.42062,11.257095,2.734039,48.40096,2.329805,16.741252,2.163467,32.247347,8.25517,21.852042,12.858516
Total receipts less total deductions,151.848247,-1.013311,0.497754,2.055197,0.0,23.166954,12.717867,9.098661,0.0,14.99715,1.517279,-0.144005,4.546558,1.9501,4.780435,4.145632,0.053028,22.156318,4.559445,6.076162,0.605905,13.680161,1.307506,3.408127,2.961593
Net income,150.611468,-1.032457,0.494241,2.038739,0.0,23.083701,12.64198,9.03896,0.0,14.963982,1.511186,-0.194642,4.446431,1.911523,4.769932,4.10521,0.042171,22.120766,4.072193,6.057867,0.603283,13.645671,1.29321,3.405127,2.954171
